date,time_block,CNN,FNC,MSNBC
2012-08-06,25,0.00108629460405751,0.00305158948126443,0.00221609917806859
2012-08-06,26,0.00106624518884557,0.00308339797869435,0.00222067641727298
2012-08-06,27,0.000877813811427578,0.00247466911673413,0.00158487497206426
2012-08-07,4,0.00199071526411476,0.00657253156675715,0.00252180733693622
2012-08-07,5,0.00204688043234628,0.00656566582820711,0.00268888775433965
2012-08-07,6,0.00181841655667073,0.00694080267974996,0.00286601748312704
2012-08-07,7,0.00168144024107788,0.00720144596916793,0.00320025402834159
2012-08-07,8,0.00180355091773965,0.00659328618036012,0.00388836600004981
2012-08-07,9,0.00145225313177098,0.00636693198515678,0.00376686050855478
2012-08-07,10,0.00147048414813339,0.0061567130724977,0.00363165616516823
2012-08-07,11,0.00134849575374194,0.00625757004457948,0.0037403210220905
2012-08-07,12,0.00125195402585112,0.00579185067118273,0.00415378825990586
2012-08-07,13,0.00136053345951735,0.0053383308843673,0.00386176748935322
2012-08-07,14,0.00136521853908799,0.00533438647174557,0.00352110601947551
2012-08-07,15,0.00133836475481284,0.00542189201305008,0.00336438572460339
2012-08-07,16,0.00168963215699948,0.00658579956665754,0.00405380345179688
2012-08-07,17,0.00146681493288173,0.00585596194555824,0.00396952282519363
2012-08-07,18,0.0018690680646527,0.00584935247677633,0.00339068164271661
2012-08-07,19,0.00134165915373696,0.00542552536547705,0.00309277911986651
2012-08-07,20,0.00185251363534481,0.00503218813040122,0.00349032301446965
2012-08-07,21,0.00139512888202625,0.00475797997658955,0.00299542873508829
2012-08-07,22,0.00137779169675989,0.00454995517146913,0.00283998132144547
2012-08-07,23,0.000956630637810375,0.00421734166811944,0.00256457475157522
2012-08-07,24,0.000961588673324534,0.00427639105421762,0.00260427166089707
2012-08-07,25,0.000746013996463527,0.00383099942719099,0.00236476477473663
2012-08-07,26,0.000920053047094862,0.0037154003436854,0.00230129604263691
2012-08-07,27,0.000794579234428312,0.00319919657310786,0.00202601748312704
2012-08-08,4,0.00168825096285253,0.00666184644055162,0.00221567523916014
2012-08-08,5,0.00162994806808299,0.00685428897999752,0.00215844875139769
2012-08-08,6,0.00184027879239657,0.00737480059634737,0.00223136613243881
2012-08-08,7,0.00176625270219903,0.00762686097651882,0.00223786507640701
2012-08-08,8,0.00143925680208722,0.00716413964467636,0.00343216424400547
2012-08-08,9,0.00152117381041123,0.00654844055162132,0.00353948912908436
2012-08-08,10,0.0016908761336812,0.00632982979252081,0.00350577065473972
2012-08-08,11,0.00160397987327618,0.00669396819480681,0.0039171193937135
2012-08-08,12,0.00153577910299416,0.0063332640079513,0.00419400745434215
2012-08-08,13,0.0014269096782209,0.00606776295191949,0.00387739495589514
2012-08-08,14,0.00138392669896882,0.00631107367374829,0.00411157485401913
2012-08-08,15,0.00144839980121754,0.00553336389613617,0.00398658938998633
2012-08-08,16,0.00182852105851659,0.00819702199030936,0.00397896235557212
2012-08-08,17,0.00148486669151447,0.00801074791899615,0.00324487215803205
2012-08-08,18,0.00155588967573612,0.00755368045719965,0.00311805913778109
2012-08-08,19,0.00128260454714871,0.00670442340663437,0.00319864902472357
2012-08-08,20,0.0016210048453224,0.00566850465896385,0.0035211238663188
2012-08-08,21,0.00133613517207106,0.00559343670021121,0.00361352167971177
2012-08-08,22,0.00130269648403528,0.00458944316064107,0.00284278842092185
2012-08-08,23,0.00114081873524661,0.00434830711889676,0.0030798889303019
2012-08-08,24,0.00138253522176668,0.00439896906448006,0.0029512816498944
2012-08-08,25,0.000842254938501677,0.00392678866939993,0.00286302869921729
2012-08-08,26,0.000770350602559324,0.00350208224624177,0.0025920819977637
2012-08-08,27,0.000710970306870419,0.00338670120511865,0.00231592992918375
2012-08-09,4,0.00172025580528995,0.0068126164162424,0.00272824164907488
2012-08-09,5,0.00188649844778343,0.00674074158698622,0.00273324698869986
2012-08-09,6,0.00175066236185273,0.00716837377374891,0.00288119086054886
2012-08-09,7,0.00169232459952813,0.00763717074382218,0.00246390935055259
2012-08-09,8,0.00150415323481932,0.00650578691170992,0.00376714392151993
2012-08-09,9,0.00145415894697628,0.00613248876195207,0.00364637576058612
2012-08-09,10,0.00104468992921892,0.00674212442567987,0.00351677958524773
2012-08-09,11,0.00117084043213709,0.00698499639885757,0.00380444654166149
2012-08-09,12,0.00101411995529616,0.00660497479200298,0.00422794461691295
2012-08-09,13,0.00094498050415994,0.0058842540668074,0.00437029951570843
2012-08-09,14,0.000883829132000497,0.00602917794610704,0.0035352683471998
2012-08-09,15,0.000851144169874581,0.00581967838072768,0.00338688041723581
2012-08-09,16,0.0012252407798336,0.00707910592325841,0.00394182515832609
2012-08-09,17,0.00146469439960263,0.00666035018005712,0.0032188148516081
2012-08-09,18,0.00161855730783559,0.00686823568856327,0.00318475549484664
2012-08-09,19,0.00134046889358003,0.00659258090152738,0.00327781547249472
2012-08-09,20,0.00149864373525394,0.00566718241649075,0.00371180479324475
2012-08-09,21,0.00161837253197566,0.00497488488761952,0.00346643635912083
2012-08-09,22,0.00156249050043462,0.00469046193964982,0.00350343797342605
2012-08-09,23,0.00148862510865516,0.00438787731280268,0.00319755867378617
2012-08-09,24,0.00135107512728176,0.00460422128399354,0.00314083124301503
2012-08-09,25,0.00124617707686576,0.00413415571836583,0.00263370619644853
2012-08-09,26,0.00113674431888737,0.0034054352415249,0.00278219197814479
2012-08-09,27,0.00103430373773749,0.00326292065068918,0.00248013013783683
2012-08-10,4,0.00144385928724092,0.00606385332272976,0.00293957875639942
2012-08-10,5,0.00133846289577017,0.00588522143247676,0.00263687409911029
2012-08-10,6,0.00139223520055669,0.00584232193448979,0.00236849222128336
2012-08-10,7,0.00172550574084199,0.0059426952134798,0.00271986455589244
2012-08-10,8,0.00141763258611263,0.00492869576022665,0.0039161384760674
2012-08-10,9,0.0012455037526716,0.00469044808390079,0.00381491773945027
2012-08-10,10,0.00123488095829813,0.00511440404592674,0.00335578557582385
2012-08-10,11,0.00128209254933148,0.00514879516874596,0.00350209478602316
2012-08-10,12,0.000934774591182464,0.0050090339977136,0.00320646254784035
2012-08-10,13,0.0008414409264874,0.00455563994234306,0.0031843091107908
2012-08-10,14,0.00109755554451016,0.00415175928227049,0.00313228018291168
2012-08-10,15,0.000889049157512799,0.00414788284705999,0.00314612306774691
2012-08-10,16,0.00132049604851136,0.00530578607286645,0.00255699935384462
2012-08-10,17,0.00118183085640439,0.00523420870818629,0.00288100651125802
2012-08-10,18,0.00111962299319052,0.00453724439584472,0.00273480839007903
2012-08-10,19,0.00113687757840847,0.00449963020030817,0.0025389189323525
2012-08-10,20,0.00127565162284408,0.00367732566230926,0.00276877876634028
2012-08-10,21,0.000917625627516278,0.00313398305084746,0.00233001565684179
2012-08-10,22,0.00100883070729161,0.00249927357224514,0.00202235970972712
2012-08-10,23,0.00115790446841294,0.00248651424027039,0.00217024404791491
2012-08-10,24,0.000894628709180377,0.00241127839355833,0.00111617078383617
2012-08-10,25,0.000831305730901138,0.00291452109945822,0.00122997390526368
2012-08-10,26,0.000912713107013271,0.00263114593170635,0.000926595755256226
2012-08-10,27,0.000855408071971768,0.00249151374322779,0.00099514985834286
2012-08-13,4,0.00135475817870184,0.00760512482301215,0.00352433291104653
2012-08-13,5,0.0013845813150508,0.00705860595672802,0.00363112974141143
2012-08-13,6,0.00152186352684005,0.00744373326378021,0.00363673572297985
2012-08-13,7,0.00159681943512929,0.00742447276250093,0.0033794068112378
2012-08-13,8,0.00190875524753459,0.00650263581488934,0.00432360285167797
2012-08-13,9,0.00176036341505825,0.00658544004769357,0.00420454852572223
2012-08-13,10,0.00169185781354795,0.00717134163002708,0.00384805375462652
2012-08-13,11,0.00130001018456418,0.0076272265692923,0.00389149315646968
2012-08-13,12,0.00155214794942494,0.0071000698015252,0.00425723650545247
2012-08-13,13,0.00185594455622625,0.00652719477357975,0.00384118910996845
2012-08-13,14,0.00149800208659364,0.00675728792508135,0.0040190404153315
2012-08-13,15,0.00142008296693743,0.00678914474501329,0.00385367513724321
2012-08-13,16,0.00181508532677547,0.00887623046923516,0.00460066497751944
2012-08-13,17,0.00171185880716397,0.00899081600715403,0.00481444916412053
2012-08-13,18,0.00172515736393671,0.00892642919243858,0.00493534043768786
2012-08-13,19,0.00156712695928658,0.00950196462726979,0.00473979382467646
2012-08-13,20,0.00176946841543086,0.00717378865787316,0.00534370569093574
2012-08-13,21,0.00186342300717888,0.00662445860347269,0.00494306878306878
2012-08-13,22,0.00157936433415307,0.00612242814914176,0.00474242491988971
2012-08-13,23,0.00142683806542962,0.00623347243957573,0.00435412151923889
2012-08-13,24,0.00200372009836799,0.00521227985195121,0.00412400501776089
2012-08-13,25,0.0014592962714559,0.00467245224433018,0.00389947388031895
2012-08-13,26,0.00169427552972154,0.00442261693618501,0.00395959485306903
2012-08-13,27,0.00164070422535211,0.00373029709118911,0.00357264823508955
2012-08-14,4,0.00165425305029263,0.00678648298779883,0.00320238592401548
2012-08-14,5,0.0015052472472969,0.00715081762721952,0.00339562592996727
2012-08-14,6,0.00154554706874318,0.00756536628310683,0.00324585457791886
2012-08-14,7,0.00156210866977482,0.00782079332407499,0.00362979788711437
2012-08-14,8,0.00160695045134411,0.00722416278147009,0.0038265365539133
2012-08-14,9,0.00191397232417419,0.00726828687630195,0.00403204493601825
2012-08-14,10,0.0019152742783454,0.00779989931554409,0.00397142148596369
2012-08-14,11,0.00129622458089475,0.00757474754488642,0.00417222696161095
2012-08-14,12,0.00137079382005753,0.00689182174387462,0.00365902564229739
2012-08-14,13,0.00138741245908144,0.00608219249082432,0.00355568470389842
2012-08-14,14,0.00148995263366729,0.00644464214859637,0.00381147530006944
2012-08-14,15,0.00172166774129551,0.00659629005059022,0.0040208466421982
2012-08-14,16,0.00212735566908045,0.00795107653010614,0.00397678727308799
2012-08-14,17,0.00170021302450154,0.00799305202856859,0.00379050143834937
2012-08-14,18,0.00168942118837417,0.00800860579307608,0.00391905812915385
2012-08-14,19,0.00190536801904573,0.00798210321396687,0.004097946136296
2012-08-14,20,0.00241891206229541,0.00663518648943557,0.00440519467314751
2012-08-14,21,0.00181464586846543,0.00661662831068346,0.00468024526336673
2012-08-14,22,0.00189839004067057,0.00568750892768575,0.00485007018152961
2012-08-14,23,0.00186076926892173,0.00603839078464438,0.00484058228350362
2012-08-14,24,0.00174547118341434,0.00553717413947029,0.004547008977284
2012-08-14,25,0.00163760986013292,0.00428719893859736,0.00394879054657276
2012-08-14,26,0.00127981599047714,0.00399380418609265,0.00371701418510068
2012-08-14,27,0.00111246850510862,0.00365860157722448,0.00388163004662236
2012-08-15,4,0.00227613813277803,0.00662251946055828,0.00358589915216421
2012-08-15,5,0.00210894590708513,0.00728919108532897,0.00422926644851009
2012-08-15,6,0.00192830854281323,0.00777282537557638,0.00411021840448213
2012-08-15,7,0.00174646437602261,0.00818954137537805,0.0041488903763201
2012-08-15,8,0.00149100178491745,0.00705312558877485,0.00429928181863256
2012-08-15,9,0.00148139521047152,0.00651631563290198,0.00426988422827111
2012-08-15,10,0.00147014279339581,0.0071523355148991,0.00403001016411324
2012-08-15,11,0.00122894169269671,0.0069923122118102,0.00402295279884972
2012-08-15,12,0.00138160022807278,0.00675613019981159,0.00412668476374634
2012-08-15,13,0.00160359809608806,0.00594907828846249,0.00408770935594229
2012-08-15,14,0.00175496752441866,0.00687841638157569,0.00397261316872428
2012-08-15,15,0.00181739327681095,0.00651909440230056,0.0044641271257871
2012-08-15,16,0.0015769800188408,0.00905411299519064,0.00464905201051118
2012-08-15,17,0.00170764539640042,0.00853436709802172,0.00436203356636422
2012-08-15,18,0.00218759556745501,0.00874383013535624,0.00434407779265209
2012-08-15,19,0.00228918637513015,0.00853300808170955,0.00461216693936239
2012-08-15,20,0.00198051192424017,0.00722630150230552,0.00498815856016659
2012-08-15,21,0.00211897515989886,0.00682956690961376,0.00458781050126432
2012-08-15,22,0.00217801750210719,0.00660077569537409,0.00516437230403094
2012-08-15,23,0.00208764961078883,0.00621571718974664,0.00519301551886559
2012-08-15,24,0.00173691655510933,0.00596328796668154,0.00510372775050821
2012-08-15,25,0.00115892557885864,0.00546312038276563,0.00470823987307254
2012-08-15,26,0.000808701720462095,0.00560750235509941,0.00430508875006198
2012-08-15,27,0.000951989191333234,0.00438199315781645,0.00432613069562199
2012-08-16,4,0.00182439794456248,0.00697534957260734,0.00355114407826474
2012-08-16,5,0.0015933568852216,0.00724499184742329,0.00348713473985869
2012-08-16,6,0.00162739586936113,0.00758978037452443,0.00315261574188448
2012-08-16,7,0.00172462844014032,0.00762303893472998,0.00318026730569692
2012-08-16,8,0.00157600943722516,0.00625206704876723,0.00395936039330006
2012-08-16,9,0.00156442511981817,0.00589636666831365,0.00426799397203419
2012-08-16,10,0.00137768812688374,0.0065888732150798,0.00385417090765354
2012-08-16,11,0.00131852883047581,0.00674110380947675,0.00389075547210831
2012-08-16,12,0.00156125747319532,0.00619963609862147,0.00366089456000791
2012-08-16,13,0.00144433099461436,0.00544070581550472,0.00355999332970997
2012-08-16,14,0.00152053658777608,0.00605346731557883,0.00381988413459163
2012-08-16,15,0.0013918069074559,0.00620441672019369,0.00433628464845101
2012-08-16,16,0.00219385814516527,0.00869598325016058,0.0046732296556154
2012-08-16,17,0.00174518207421315,0.00895467439102722,0.00424059365581303
2012-08-16,18,0.00151345150452097,0.0091685159839913,0.00423745491378033
2012-08-16,19,0.00177966129749494,0.00924928380848856,0.0042215181086022
2012-08-16,20,0.00165121942783734,0.00700066505262118,0.0052576686101092
2012-08-16,21,0.00168585132664657,0.00746632516428677,0.00506434013538218
2012-08-16,22,0.00188149538020653,0.00673171722911211,0.00463424823360838
2012-08-16,23,0.00166003359849795,0.00640176836800237,0.00475973887049755
2012-08-16,24,0.00175196847670339,0.00610160803399377,0.00426083230396759
2012-08-16,25,0.0014245567962844,0.00533835663817382,0.00400048767231583
2012-08-16,26,0.001306390878996,0.00503618187657493,0.00396709274173625
2012-08-16,27,0.00151821507979643,0.00455934878205445,0.00383030584515045
2012-08-17,4,0.00175522845646861,0.00637740737083755,0.00365043691836785
2012-08-17,5,0.00161224457554738,0.00635582113500037,0.00374078966206709
2012-08-17,6,0.00172116610303374,0.00631017303942139,0.00343744341043174
2012-08-17,7,0.00147021821233739,0.00667760830391746,0.00312982745427168
2012-08-17,8,0.0015257789242428,0.00617881637086224,0.00391357186936881
2012-08-17,9,0.00135587914393621,0.00533780059736862,0.00363874947545111
2012-08-17,10,0.00133124287230629,0.00576337587321962,0.00368578781071808
2012-08-17,11,0.00122640986398756,0.00585891979956061,0.00396230801510701
2012-08-17,12,0.00170279973340574,0.00515666707807756,0.00307993458566809
2012-08-17,13,0.00158555528128163,0.00482687122016243,0.00272407099306361
2012-08-17,14,0.00151463034731308,0.00484370467280492,0.00281231591419614
2012-08-17,15,0.00136371923675051,0.00492231196465158,0.00286964281306312
2012-08-17,16,0.00168758904988768,0.00620410382365283,0.0033473868825751
2012-08-17,17,0.00149749524820419,0.00557267063266767,0.00308733010787194
2012-08-17,18,0.00179581990076769,0.00531039964454099,0.00330250302387006
2012-08-17,19,0.00163169336723359,0.00572729184665893,0.00354107995359285
2012-08-17,20,0.00182952778257757,0.00543045296339266,0.00385555503443509
2012-08-17,21,0.00180794771790378,0.00479865912961912,0.00348471723729357
2012-08-17,22,0.00187063513613586,0.00420196613265533,0.00350792303325023
2012-08-17,23,0.0016024810545284,0.00380834217866752,0.00340018069166399
2012-08-17,24,0.0015455481227321,0.00403067438473501,0.00162808595196366
2012-08-17,25,0.00162792550171558,0.00303503344770556,0.00163956382217176
2012-08-17,26,0.00148337537952655,0.00310690553183086,0.0014728022018711
2012-08-17,27,0.00161498185677964,0.00292629137765052,0.00149203327491299
2012-08-20,4,0.00132077509623927,0.00679033165531537,0.00359570920935742
2012-08-20,5,0.00154472362057053,0.00656682237686309,0.00372263670911065
2012-08-20,6,0.00188324795183101,0.00685872001776725,0.00377836319218241
2012-08-20,7,0.00161822919751259,0.00718422860527095,0.00348086343894976
2012-08-20,8,0.00167744620471819,0.00705791950449117,0.00413457161188432
2012-08-20,9,0.00196468685223571,0.0064606786102063,0.00450892828940875
2012-08-20,10,0.00197124025268976,0.00697338885598658,0.00415155858256836
2012-08-20,11,0.00190210640608035,0.00702867362550587,0.00415346387326029
2012-08-20,12,0.00203412718389103,0.00649741906030994,0.00424435100187543
2012-08-20,13,0.00199831285164347,0.00608787928141348,0.00431956692330471
2012-08-20,14,0.00203377751455927,0.00568515176191886,0.00403581531931695
2012-08-20,15,0.0016044474879084,0.00565458863883131,0.00425168566775244
2012-08-20,16,0.00173987809693021,0.00819190060211233,0.0046197270753134
2012-08-20,17,0.00194407684335209,0.00743852137005232,0.00428122174513868
2012-08-20,18,0.00224819933866351,0.00722266212614747,0.00462464909683151
2012-08-20,19,0.00218371483565295,0.00707923773566282,0.00395551623729148
2012-08-20,20,0.0024946113414273,0.00701999703879183,0.00489247433619583
2012-08-20,21,0.00250018853025368,0.00685253059915112,0.00524694304609614
2012-08-20,22,0.00170318157141447,0.00584419183693614,0.00516893125061692
2012-08-20,23,0.00139437271740203,0.00574553129009969,0.00452113315566084
2012-08-20,24,0.00198896925278847,0.00532297132563419,0.00460832099496595
2012-08-20,25,0.00175627948869806,0.00519161657289508,0.00423003479419603
2012-08-20,26,0.00186061000888362,0.0043796552660152,0.0040774565689468
2012-08-20,27,0.00159811494423058,0.00367070920935742,0.00392143914717205
2012-08-21,4,0.00171213197094669,0.00747274012064508,0.00333218466083959
2012-08-21,5,0.00163653280807583,0.00746022947187,0.0035890112027576
2012-08-21,6,0.00195695457343346,0.00743410439492798,0.00404883146620707
2012-08-21,7,0.0018262299642989,0.00733912273790472,0.00370157429521113
2012-08-21,8,0.00216766859534655,0.00641636168903115,0.00448567942878247
2012-08-21,9,0.00209343641511757,0.00690428487012188,0.00454792121137511
2012-08-21,10,0.00231497500923304,0.00719144527883787,0.00422973827403669
2012-08-21,11,0.00192321211375108,0.00725040256063031,0.00434697747137757
2012-08-21,12,0.00206905773728918,0.00699163412532316,0.00404064951372646
2012-08-21,13,0.00210166761048874,0.00682361073495014,0.00326657121753047
2012-08-21,14,0.00192404554967377,0.00693146842299643,0.00372904000984858
2012-08-21,15,0.00211249784562354,0.00727006672411671,0.00438292822848701
2012-08-21,16,0.00274292552012803,0.00824533842176536,0.00466710205589068
2012-08-21,17,0.00239932980425951,0.00742294866428659,0.00423289400467808
2012-08-21,18,0.00260053650129263,0.00772178530099717,0.0043056777052813
2012-08-21,19,0.00246650400098486,0.00700787664655915,0.00385686322787148
2012-08-21,20,0.002993911362797,0.00690690877754524,0.0049120750954081
2012-08-21,21,0.0023538320817432,0.00660942730518281,0.0043213595962083
2012-08-21,22,0.00242788477163609,0.00669337141450203,0.00443659805490582
2012-08-21,23,0.00207265665394559,0.00614896392958267,0.0040843530715253
2012-08-21,24,0.00203778554721162,0.00588695186507448,0.00406960876523452
2012-08-21,25,0.00175803028437769,0.00543682063277115,0.00349166859534655
2012-08-21,26,0.00184097427058968,0.00530299002831466,0.00339770971316016
2012-08-21,27,0.00150552776067955,0.00476238113997292,0.0034188610119414
2012-08-22,4,0.00190442222767419,0.00719921884200196,0.00379099730127576
2012-08-22,5,0.00154241854759568,0.00701839229636899,0.00379758415112856
2012-08-22,6,0.00166756943081452,0.00759195461236506,0.00405398307163886
2012-08-22,7,0.00116561702649657,0.0081116452404318,0.00364290628066732
2012-08-22,8,0.00166390971540726,0.00698624435721295,0.00426180004906771
2012-08-22,9,0.00150876889106968,0.00667411015701668,0.00401669921491659
2012-08-22,10,0.0014662649656526,0.00682712782139352,0.0041843817468106
2012-08-22,11,0.00143301913640824,0.00695659371933268,0.00384088763493621
2012-08-22,12,0.00152477208047105,0.00642090628066732,0.00377202404317959
2012-08-22,13,0.00142307654563297,0.00599498773307164,0.00358254219823356
2012-08-22,14,0.00182565431795878,0.00608578385672228,0.0036316773797841
2012-08-22,15,0.0016435299313052,0.00585141265947007,0.00378414327772326
2012-08-22,16,0.00207458881256133,0.00788221025515211,0.00438139499509323
2012-08-22,17,0.00202849018645731,0.00719262610402355,0.00399333267909715
2012-08-22,18,0.00215321319921492,0.00694380961727184,0.00412030029440628
2012-08-22,19,0.00262905863591757,0.00723649975466143,0.0041683233562316
2012-08-22,20,0.00259569479882238,0.00709971761530913,0.00534531427870461
2012-08-22,21,0.00242091854759568,0.00661934960745829,0.00488621000981354
2012-08-22,22,0.00226043817468106,0.00666701864573111,0.00502885549558391
2012-08-22,23,0.00206203802747792,0.00637756035328754,0.00498840260058881
2012-08-22,24,0.00187662806673209,0.00556398969578018,0.00501944970559372
2012-08-22,25,0.00202122374877331,0.00511670461236506,0.00418211187438665
2012-08-22,26,0.00234904440628067,0.00520385353287537,0.00429368473994112
2012-08-22,27,0.0020326474484789,0.00481563714425908,0.00431742713444553
2012-08-23,4,0.00174840035373013,0.00718729371883367,0.00389675722813137
2012-08-23,5,0.00165030017932153,0.00748962809206809,0.00390695890343659
2012-08-23,6,0.00182171927583581,0.00719533960549264,0.00394160701564765
2012-08-23,7,0.00171463779508217,0.00756053354295119,0.0040570782873566
2012-08-23,8,0.00206747500552703,0.00677359306295905,0.0041761841361861
2012-08-23,9,0.00157381414429242,0.0067304900636223,0.00416965830651699
2012-08-23,10,0.00165977425139404,0.00701435358274583,0.00389495099363777
2012-08-23,11,0.00163691468716991,0.00733929008327397,0.00433078508437938
2012-08-23,12,0.00172882925151686,0.0064225660173426,0.00423710236065735
2012-08-23,13,0.00155759095040409,0.00642209216635142,0.00383477879584367
2012-08-23,14,0.00137726153921737,0.00622455992532364,0.00382053206907563
2012-08-23,15,0.0012125461200226,0.00628469601316662,0.00401002186248741
2012-08-23,16,0.00237113119948906,0.00777669090373136,0.00415899186911985
2012-08-23,17,0.0022276705396841,0.00715941020413177,0.00442185438109509
2012-08-23,18,0.00226070451251566,0.00719051855854971,0.00428128693900612
2012-08-23,19,0.002164236900931,0.00740916087351691,0.00424978260335552
2012-08-23,20,0.00273052126065489,0.0075526984204967,0.00485932078901471
2012-08-23,21,0.0025916662163158,0.00725307868039009,0.00442777199145152
2012-08-23,22,0.0025851055049252,0.00700640988479206,0.00486021199243411
2012-08-23,23,0.00165723500945737,0.00657076518705937,0.00446515463411039
2012-08-23,24,0.00181373480065833,0.00611336068191309,0.00447355105750571
2012-08-23,25,0.00153765211623965,0.0052060942297772,0.00393167063794247
2012-08-23,26,0.00120640841091651,0.00492138077574983,0.00369143432656169
2012-08-23,27,0.00125425606131322,0.00426190424721806,0.00311199759266993
2012-08-24,4,0.00170062332489119,0.00646913103346529,0.00388814994221643
2012-08-24,5,0.00167142860655536,0.00659538444515479,0.0037533140721434
2012-08-24,6,0.00165549189800585,0.00651460252280607,0.00316215200767169
2012-08-24,7,0.00168431114608178,0.00654337480636357,0.00299810986254887
2012-08-24,8,0.00172495242076274,0.00635506552902702,0.00384378543854041
2012-08-24,9,0.00179376675108805,0.00605581892842214,0.00378456268902604
2012-08-24,10,0.00174494873244978,0.00638227372199956,0.00370278467628907
2012-08-24,11,0.00189821239764932,0.00661630234330817,0.00388920135729917
2012-08-24,12,0.00176974329341759,0.00531918193218422,0.00330171113132853
2012-08-24,13,0.00154704934962748,0.00494918070274656,0.00327051488849
2012-08-24,14,0.00170600039342005,0.00436703336693796,0.00284977599645922
2012-08-24,15,0.00129784479579041,0.0042337006073422,0.0033476562000541
2012-08-24,16,0.00155493029088495,0.00607619021859402,0.00344715680247855
2012-08-24,17,0.0015156229560599,0.00623353733802159,0.00350100838476481
2012-08-24,18,0.00156932725171507,0.00589304482529691,0.00353871892596326
2012-08-24,19,0.00149710639553468,0.00619151147065332,0.00376854950945438
2012-08-24,20,0.00187300548329194,0.00593458752366667,0.00382223315055694
2012-08-24,21,0.0013332324374831,0.00590024662519364,0.00359215102412157
2012-08-24,22,0.0011191342300032,0.00569121197964051,0.00348988467874794
2012-08-24,23,0.000987629152425681,0.00593295114214758,0.00335118763677494
2012-08-24,24,0.00127412623865844,0.00466055423049497,0.00274877449654528
2012-08-24,25,0.00174779783127198,0.00416360176055472,0.00236486611423935
2012-08-24,26,0.00163124640389486,0.00358052128156581,0.00240151073299073
2012-08-24,27,0.00163429221274189,0.00341571049202095,0.00217586048341489
2012-08-27,4,0.00166262098765432,0.00803583530864198,0.00374525679012346
2012-08-27,5,0.00193762666666667,0.00848628049382716,0.00374086691358025
2012-08-27,6,0.00154078049382716,0.00901576888888889,0.00383262567901235
2012-08-27,7,0.0018556550617284,0.0088816424691358,0.00443764444444444
2012-08-27,8,0.00185733234567901,0.00788759086419753,0.00448646716049383
2012-08-27,9,0.00161121283950617,0.00757771358024691,0.00435141185185185
2012-08-27,10,0.00181832987654321,0.00791101481481482,0.00430778296296296
2012-08-27,11,0.00157603777777778,0.00806234641975309,0.00460093654320988
2012-08-27,12,0.00159932567901235,0.00863054617283951,0.00455773827160494
2012-08-27,13,0.00152010716049383,0.00761801950617284,0.00396105234567901
2012-08-27,14,0.00176109901234568,0.00762796172839506,0.00441972197530864
2012-08-27,15,0.00183985481481481,0.00774911185185185,0.00411708444444444
2012-08-27,16,0.00269525679012346,0.0112386540740741,0.00489152419753086
2012-08-27,17,0.0028109787654321,0.0103184496296296,0.00425740740740741
2012-08-27,18,0.00299886592592593,0.00907590839506173,0.00511646617283951
2012-08-27,19,0.00239602395061728,0.00921770419753086,0.00451707185185185
2012-08-27,20,0.00326689358024691,0.00758252419753086,0.00510722913580247
2012-08-27,21,0.00328121061728395,0.00672039481481481,0.00490776814814815
2012-08-27,22,0.00325114024691358,0.00648598049382716,0.00473197604938272
2012-08-27,23,0.00264506320987654,0.00652185160493827,0.00493690691358025
2012-08-27,24,0.00247027654320988,0.00602444197530864,0.00457347012345679
2012-08-27,25,0.00224874024691358,0.00512644493827161,0.0040155037037037
2012-08-27,26,0.0020049237037037,0.0051099849382716,0.00432954296296296
2012-08-27,27,0.0018838975308642,0.00505827530864198,0.00406872913580247
2012-08-28,4,0.00242896263920784,0.00895826431587525,0.00364081018347038
2012-08-28,5,0.00194124083265427,0.00888086154529965,0.00359971750993901
2012-08-28,6,0.00256792626614317,0.010111072178186,0.00342438057140035
2012-08-28,7,0.00255775291996938,0.0106987347210905,0.003757259797022
2012-08-28,8,0.00239970491641356,0.0101811245277428,0.00384370496579994
2012-08-28,9,0.00242363582487592,0.0104699236980517,0.0037690270884263
2012-08-28,10,0.00248928562609576,0.0106932735758204,0.00397081289972097
2012-08-28,11,0.00272185593994617,0.0113823083191348,0.00411687087932439
2012-08-28,12,0.00362592340173346,0.0134061540361014,0.0047035666839519
2012-08-28,13,0.00352733832135714,0.0131489006593081,0.00430277971207744
2012-08-28,14,0.00422603081709756,0.0139691187001506,0.00446479517001259
2012-08-28,15,0.00427342247573894,0.0138118430994889,0.0048082482653036
2012-08-28,16,0.00500370274341309,0.0168114964071413,0.00590305874509223
2012-08-28,17,0.00525898461614441,0.0167625436452083,0.00578992690816604
2012-08-28,18,0.00528420969454528,0.0151080161493444,0.00575303874361064
2012-08-28,19,0.00491524112897252,0.0160276304417611,0.0055737849717263
2012-08-28,20,0.00530830604736153,0.0163873336296516,0.00523562165098649
2012-08-28,21,0.00591599007333877,0.0156823068375435,0.00576139121416401
2012-08-28,22,0.00519019853322468,0.0157825774748747,0.00567214287478085
2012-08-28,23,0.00477031854211423,0.0171253339753562,0.00580209818011211
2012-08-28,24,0.00483538113934366,0.0169824382052992,0.00628267402523644
2012-08-28,25,0.00508109168580389,0.0151404452181643,0.00536633553102699
2012-08-28,26,0.00434330024446255,0.0148414299824678,0.00565919129812085
2012-08-28,27,0.00448997925772279,0.0150199478973751,0.00518694718127269
2012-08-29,4,0.00261915535075249,0.00829535712534928,0.00402343129565175
