moment,se
FNC_block_2450,0.00042134304535992
MSNBC_block_2450,0.000268258236468827
CNN_block_2451,0.000175083925360101
FNC_block_2451,0.000432989195480181
MSNBC_block_2451,0.000271671870735886
CNN_block_2452,0.000171123540222027
FNC_block_2452,0.000441412843150938
MSNBC_block_2452,0.000269006245312282
CNN_block_2453,0.000183916199278641
FNC_block_2453,0.000441843169389991
MSNBC_block_2453,0.000285002116127307
CNN_block_2454,0.000189964812693092
FNC_block_2454,0.000424821655772852
MSNBC_block_2454,0.000283059842466879
CNN_block_2455,0.000183423262353263
FNC_block_2455,0.000429224771404963
MSNBC_block_2455,0.000283013357409357
CNN_block_2456,0.000181070937944259
FNC_block_2456,0.000430138645532017
MSNBC_block_2456,0.000291087433399415
CNN_block_2457,0.000195140249215299
FNC_block_2457,0.000417593688449736
MSNBC_block_2457,0.000308735428454921
CNN_block_2458,0.000191008345927571
FNC_block_2458,0.00040277767285344
MSNBC_block_2458,0.000290004163972533
CNN_block_2459,0.000183777697255872
FNC_block_2459,0.000414485103563089
MSNBC_block_2459,0.000301548515822232
CNN_block_2460,0.000173731742642103
FNC_block_2460,0.000412273220808345
MSNBC_block_2460,0.000296163664654601
CNN_block_2461,0.00020559966758496
FNC_block_2461,0.000451445612264313
MSNBC_block_2461,0.000292855628625137
CNN_block_2462,0.000206177129663991
FNC_block_2462,0.000446075772283194
MSNBC_block_2462,0.000283513741110307
CNN_block_2463,0.000193878345778866
FNC_block_2463,0.000438478409132585
MSNBC_block_2463,0.000285328024143807
CNN_block_2464,0.000189335751958124
FNC_block_2464,0.000441122772990811
MSNBC_block_2464,0.000288133907465214
CNN_block_2465,0.000193855213179821
FNC_block_2465,0.000418978578572816
MSNBC_block_2465,0.000303016518718708
CNN_block_2466,0.000206445135449819
FNC_block_2466,0.000414758525708147
MSNBC_block_2466,0.000289958622527482
CNN_block_2467,0.000199816911253162
FNC_block_2467,0.000398205673894561
MSNBC_block_2467,0.000305436938373242
CNN_block_2468,0.000193436525619482
FNC_block_2468,0.000393708509223081
MSNBC_block_2468,0.000297820820516001
CNN_block_2469,0.000169563840763744
FNC_block_2469,0.000380437820913628
MSNBC_block_2469,0.000274766213760843
CNN_block_2470,0.000166899244764424
FNC_block_2470,0.000363711510772423
MSNBC_block_2470,0.000258357293630543
CNN_block_2471,0.000157406577040864
FNC_block_2471,0.000349803523865676
MSNBC_block_2471,0.000255443235869396
CNN_block_2472,0.000143132003747692
FNC_block_2472,0.000333874834225981
MSNBC_block_2472,0.000253832516038869
CNN_block_2473,0.000387175687105179
FNC_block_2473,0.000524346665737476
MSNBC_block_2473,0.000309545844144008
CNN_block_2474,0.000381898313718041
FNC_block_2474,0.000505755974761905
MSNBC_block_2474,0.000309931070177514
CNN_block_2475,0.000375715819302072
FNC_block_2475,0.000516913156634988
MSNBC_block_2475,0.000294377549593404
CNN_block_2476,0.000390733116942468
FNC_block_2476,0.000512949765448579
MSNBC_block_2476,0.000301876185245617
CNN_block_2477,0.000385322357967571
FNC_block_2477,0.000528506757517172
MSNBC_block_2477,0.000314167570086456
CNN_block_2478,0.000374382920055188
FNC_block_2478,0.000529900976022068
MSNBC_block_2478,0.000317109806826791
CNN_block_2479,0.000386247763979118
FNC_block_2479,0.000540197333790754
MSNBC_block_2479,0.000318701526308864
CNN_block_2480,0.000387615224610773
FNC_block_2480,0.000527853563859669
MSNBC_block_2480,0.000318210907775569
CNN_block_2481,0.000419747671932065
FNC_block_2481,0.000544082707440158
MSNBC_block_2481,0.00032491985574641
CNN_block_2482,0.000401852756472595
FNC_block_2482,0.000540798454257237
MSNBC_block_2482,0.000320226865547483
CNN_block_2483,0.000402598804165637
FNC_block_2483,0.00053471826962372
MSNBC_block_2483,0.000317317520113716
CNN_block_2484,0.000403220280081321
FNC_block_2484,0.000531813903318503
MSNBC_block_2484,0.000314481444692684
CNN_block_2485,0.000430750096233223
FNC_block_2485,0.000581157570126975
MSNBC_block_2485,0.000322498232612346
CNN_block_2486,0.000424407968251531
FNC_block_2486,0.000543479547210228
MSNBC_block_2486,0.000299775097732533
CNN_block_2487,0.000427391861790654
FNC_block_2487,0.000520244398658825
MSNBC_block_2487,0.000301452845173513
CNN_block_2488,0.000443754454796438
FNC_block_2488,0.000478984157665686
MSNBC_block_2488,0.000300825477499462
CNN_block_2489,0.000451086496775318
FNC_block_2489,0.000525226675313927
MSNBC_block_2489,0.000326788888156768
CNN_block_2490,0.000432462724874363
FNC_block_2490,0.000499200365790903
MSNBC_block_2490,0.000296082091334754
CNN_block_2491,0.000407315694586281
FNC_block_2491,0.000473456152330658
MSNBC_block_2491,0.00030493851414098
CNN_block_2492,0.000411576290711371
FNC_block_2492,0.000456461605417583
MSNBC_block_2492,0.000296279993185301
CNN_block_2493,0.000422808222862557
FNC_block_2493,0.000482191776250504
MSNBC_block_2493,0.000282449314100344
CNN_block_2494,0.000379745306929721
FNC_block_2494,0.000442508243934233
MSNBC_block_2494,0.000271178699251646
CNN_block_2495,0.00039549196636491
FNC_block_2495,0.000430335481325138
MSNBC_block_2495,0.000267063109960097
CNN_block_2496,0.00037811127902227
FNC_block_2496,0.000388287094021033
MSNBC_block_2496,0.000255704630955037
CNN_block_2497,0.000332129796923768
FNC_block_2497,0.000521077545240163
MSNBC_block_2497,0.000303021835000681
CNN_block_2498,0.000326633953225928
FNC_block_2498,0.000524818347624864
MSNBC_block_2498,0.000300494453602237
CNN_block_2499,0.00031619772307567
FNC_block_2499,0.000526748321753398
MSNBC_block_2499,0.000306568650935955
CNN_block_2500,0.000310352580879721
FNC_block_2500,0.000531270822766104
MSNBC_block_2500,0.000308184702134641
CNN_block_2501,0.00033010735882186
FNC_block_2501,0.000513180218562968
MSNBC_block_2501,0.000329071799502675
CNN_block_2502,0.000334960713511766
FNC_block_2502,0.000505591071269656
MSNBC_block_2502,0.000322537385485038
CNN_block_2503,0.000317166312777258
FNC_block_2503,0.000519104455429837
MSNBC_block_2503,0.000323703115518263
CNN_block_2504,0.000316719059323768
FNC_block_2504,0.000521342649155795
MSNBC_block_2504,0.000328068398714097
CNN_block_2505,0.000330597502164399
FNC_block_2505,0.000500098912811039
MSNBC_block_2505,0.000328405276299772
CNN_block_2506,0.000332527517283093
FNC_block_2506,0.000497126579669805
MSNBC_block_2506,0.000323363610330682
CNN_block_2507,0.000334913303858482
FNC_block_2507,0.00048100383144497
MSNBC_block_2507,0.000333624688946134
CNN_block_2508,0.00031518995144652
FNC_block_2508,0.000469003946739805
MSNBC_block_2508,0.000317614624842031
CNN_block_2509,0.000326824655049114
FNC_block_2509,0.000523286675103169
MSNBC_block_2509,0.00031577368376318
CNN_block_2510,0.000328688972468279
FNC_block_2510,0.000492613851042622
MSNBC_block_2510,0.000305809334649155
CNN_block_2511,0.000330530762339261
FNC_block_2511,0.000487360745705833
MSNBC_block_2511,0.00031132333069927
CNN_block_2512,0.0003245222905293
FNC_block_2512,0.000494872772897246
MSNBC_block_2512,0.0002953333525489
CNN_block_2513,0.000351635474286994
FNC_block_2513,0.00049473734002708
MSNBC_block_2513,0.00033262565356585
CNN_block_2514,0.000332990443294307
FNC_block_2514,0.00048720606068072
MSNBC_block_2514,0.000317806364922434
CNN_block_2515,0.000328101235435136
FNC_block_2515,0.000469418955398246
MSNBC_block_2515,0.000318683574580348
CNN_block_2516,0.00030696098918953
FNC_block_2516,0.000458771207702538
MSNBC_block_2516,0.000319999646366266
CNN_block_2517,0.000299690939619386
FNC_block_2517,0.000449287762089727
MSNBC_block_2517,0.000290034450889591
CNN_block_2518,0.000296447623937741
FNC_block_2518,0.000414086121993651
MSNBC_block_2518,0.000273499532830724
CNN_block_2519,0.000291682343987549
FNC_block_2519,0.000382433533722537
MSNBC_block_2519,0.000270452314654502
CNN_block_2520,0.000273012276321951
FNC_block_2520,0.000366678631168071
MSNBC_block_2520,0.000259698794645438
CNN_block_2521,0.000267144693957757
FNC_block_2521,0.000465419506960565
MSNBC_block_2521,0.000313625059358177
CNN_block_2522,0.000266037505368989
FNC_block_2522,0.000475308803499498
MSNBC_block_2522,0.000322149495087183
CNN_block_2523,0.000266655565886895
FNC_block_2523,0.000473553128976169
MSNBC_block_2523,0.000318182056084025
CNN_block_2524,0.00027222174176269
FNC_block_2524,0.000478498487582048
MSNBC_block_2524,0.000311075808843758
CNN_block_2525,0.000266960223088481
FNC_block_2525,0.000472778222478744
MSNBC_block_2525,0.000319450652277961
CNN_block_2526,0.000254911507884785
FNC_block_2526,0.000460084442807091
MSNBC_block_2526,0.000327597465681989
CNN_block_2527,0.000242387424344842
FNC_block_2527,0.000460941987183598
MSNBC_block_2527,0.000317427288929766
CNN_block_2528,0.0002394246830838
FNC_block_2528,0.000465570999356177
MSNBC_block_2528,0.000316933025555399
CNN_block_2529,0.000269079118628633
FNC_block_2529,0.000466602969547184
MSNBC_block_2529,0.000328631973107092
CNN_block_2530,0.000269382891044417
FNC_block_2530,0.000466600589545393
MSNBC_block_2530,0.000325466446016681
CNN_block_2531,0.000276518466720763
FNC_block_2531,0.000471897109478925
MSNBC_block_2531,0.000329114831119835
CNN_block_2532,0.000274371048629285
FNC_block_2532,0.000473727187736273
MSNBC_block_2532,0.000332257346464004
CNN_block_2533,0.000297109148851999
FNC_block_2533,0.000504221234840217
MSNBC_block_2533,0.00033766163117872
CNN_block_2534,0.000302374065483805
FNC_block_2534,0.000493686831272995
MSNBC_block_2534,0.000330992298305933
CNN_block_2535,0.000301585785451702
FNC_block_2535,0.000486831786193448
MSNBC_block_2535,0.000340942518052324
CNN_block_2536,0.000299388815379573
FNC_block_2536,0.000487657853262372
MSNBC_block_2536,0.000343132000922915
CNN_block_2537,0.000295974646474324
FNC_block_2537,0.000464528294827982
MSNBC_block_2537,0.0003455919513928
CNN_block_2538,0.000300051759007823
FNC_block_2538,0.000464387345136966
MSNBC_block_2538,0.000342327332422197
CNN_block_2539,0.00029257890737426
FNC_block_2539,0.000439885248117749
MSNBC_block_2539,0.000338832848597592
CNN_block_2540,0.000288676859476148
FNC_block_2540,0.000434045312359758
MSNBC_block_2540,0.000334690031826948
CNN_block_2541,0.000280247751870583
FNC_block_2541,0.000431851163769655
MSNBC_block_2541,0.00032411897407346
CNN_block_2542,0.000267815914341359
FNC_block_2542,0.000409787005360995
MSNBC_block_2542,0.000304506975584523
CNN_block_2543,0.000265967158544681
FNC_block_2543,0.000381075644021299
MSNBC_block_2543,0.00030558238993928
CNN_block_2544,0.000252785058713107
FNC_block_2544,0.0003654739472345
MSNBC_block_2544,0.000305278684164966
CNN_block_2545,0.000234495835671205
FNC_block_2545,0.000441669281675514
MSNBC_block_2545,0.000289557743043631
CNN_block_2546,0.00022965768668878
FNC_block_2546,0.000445760031672998
MSNBC_block_2546,0.000302268687846736
CNN_block_2547,0.000234672988989581
FNC_block_2547,0.000459617380403904
MSNBC_block_2547,0.000296667031968231
CNN_block_2548,0.000251505408497756
FNC_block_2548,0.000474001111927294
MSNBC_block_2548,0.000304024915274168
CNN_block_2549,0.000252195923345047
FNC_block_2549,0.000461015049399356
MSNBC_block_2549,0.000314654372840145
CNN_block_2550,0.0002439084365502
FNC_block_2550,0.000464161521003313
MSNBC_block_2550,0.000323088016837899
CNN_block_2551,0.000225224957996364
FNC_block_2551,0.000470194138881839
MSNBC_block_2551,0.000320143980649805
CNN_block_2552,0.000221339537926517
FNC_block_2552,0.000460710190580693
MSNBC_block_2552,0.000322990634301755
CNN_block_2553,0.000252956049655846
FNC_block_2553,0.000462628620904681
MSNBC_block_2553,0.00032022151238899
CNN_block_2554,0.000255574653794938
FNC_block_2554,0.000446593100354943
MSNBC_block_2554,0.000306186178783969
CNN_block_2555,0.00025254628846
FNC_block_2555,0.000462355777807749
MSNBC_block_2555,0.00031243352708246
CNN_block_2556,0.000242792706977843
FNC_block_2556,0.000455423103870766
MSNBC_block_2556,0.000315109609788192
CNN_block_2557,0.000267018687554513
FNC_block_2557,0.000492688600804441
MSNBC_block_2557,0.000333959700339035
CNN_block_2558,0.000267211722345001
FNC_block_2558,0.00048499779567906
MSNBC_block_2558,0.000325254778173406
CNN_block_2559,0.000271224148913298
FNC_block_2559,0.000472969092191393
MSNBC_block_2559,0.000341824568849663
CNN_block_2560,0.000262448711936022
FNC_block_2560,0.000474936071284408
MSNBC_block_2560,0.000337561738235039
CNN_block_2561,0.000262487867019235
FNC_block_2561,0.000471535182210659
MSNBC_block_2561,0.000356253465471736
CNN_block_2562,0.000257349097905868
FNC_block_2562,0.000459830227714006
MSNBC_block_2562,0.000350314255933134
CNN_block_2563,0.000251934269971079
FNC_block_2563,0.000448794356533506
MSNBC_block_2563,0.000351640091653824
CNN_block_2564,0.000238488540902623
FNC_block_2564,0.00043884965253755
MSNBC_block_2564,0.000351311733046148
CNN_block_2565,0.000235681566281502
FNC_block_2565,0.000404979949329925
MSNBC_block_2565,0.000325744820714763
CNN_block_2566,0.000237522559454118
FNC_block_2566,0.00039982170570656
MSNBC_block_2566,0.000299767054810173
CNN_block_2567,0.000229595959156963
FNC_block_2567,0.000385350344426521
MSNBC_block_2567,0.000297195996365542
CNN_block_2568,0.000216874834644558
FNC_block_2568,0.000373676093188694
MSNBC_block_2568,0.000289897675796253
CNN_block_2569,0.000233300389519722
FNC_block_2569,0.000453517967353764
MSNBC_block_2569,0.000270671395493267
CNN_block_2570,0.000238871650082056
FNC_block_2570,0.000456237342099226
MSNBC_block_2570,0.000278843802114858
CNN_block_2571,0.000247555682953698
FNC_block_2571,0.000454388461947646
MSNBC_block_2571,0.000275784538216893
CNN_block_2572,0.000235894509733783
FNC_block_2572,0.000459374348214398
MSNBC_block_2572,0.000283424691319774
CNN_block_2573,0.00022822411764753
FNC_block_2573,0.000437974002430341
MSNBC_block_2573,0.000306349804680218
CNN_block_2574,0.000228483485266909
FNC_block_2574,0.000436240380419916
MSNBC_block_2574,0.000308403203635893
CNN_block_2575,0.000219831804071145
FNC_block_2575,0.000444368703244468
MSNBC_block_2575,0.000307018580699335
CNN_block_2576,0.000207106097787841
FNC_block_2576,0.000454181242570824
MSNBC_block_2576,0.000303465137389007
CNN_block_2577,0.000224118109674132
FNC_block_2577,0.000451104821001792
MSNBC_block_2577,0.000291942601005635
CNN_block_2578,0.000232667279614935
FNC_block_2578,0.000440785158932284
MSNBC_block_2578,0.000280563155157606
CNN_block_2579,0.000218149564074249
FNC_block_2579,0.000443473792596346
MSNBC_block_2579,0.000285080981628445
CNN_block_2580,0.000219034260272121
FNC_block_2580,0.000446870296741994
MSNBC_block_2580,0.000289388996082132
CNN_block_2581,0.00024836099378533
FNC_block_2581,0.00046939056451187
MSNBC_block_2581,0.000297466092321836
CNN_block_2582,0.000248265482943968
FNC_block_2582,0.00045646107564897
MSNBC_block_2582,0.000298035133199416
CNN_block_2583,0.000232778131170849
FNC_block_2583,0.000457494416248875
MSNBC_block_2583,0.000292430709984544
CNN_block_2584,0.000235024949393997
FNC_block_2584,0.000450735624676333
MSNBC_block_2584,0.000290583552373599
CNN_block_2585,0.000252784190638997
FNC_block_2585,0.000425979453939801
MSNBC_block_2585,0.000315551296556631
CNN_block_2586,0.00024910548323029
FNC_block_2586,0.000413496673945795
MSNBC_block_2586,0.000327839132708486
CNN_block_2587,0.000239272011595728
FNC_block_2587,0.000403292777551316
MSNBC_block_2587,0.00032626352992298
CNN_block_2588,0.000242567451946045
FNC_block_2588,0.000408499384628374
MSNBC_block_2588,0.000321761055109319
CNN_block_2589,0.000228534891665261
FNC_block_2589,0.000388581178275488
MSNBC_block_2589,0.000296731684635138
CNN_block_2590,0.000225175744939449
FNC_block_2590,0.000372445453087341
MSNBC_block_2590,0.00028467428964057
CNN_block_2591,0.000224589343206534
FNC_block_2591,0.000352568440479889
MSNBC_block_2591,0.000285118540024661
CNN_block_2592,0.000220941920083202
FNC_block_2592,0.000348724641972706
MSNBC_block_2592,0.000279810584052231
CNN_block_2593,0.00023401779159621
FNC_block_2593,0.000460708860427959
MSNBC_block_2593,0.000325108779174814
CNN_block_2594,0.000237906988086989
FNC_block_2594,0.000459815585783038
MSNBC_block_2594,0.000320244699974672
CNN_block_2595,0.000234236087465501
FNC_block_2595,0.000472223236194616
MSNBC_block_2595,0.000320719219831156
CNN_block_2596,0.000240130007340324
FNC_block_2596,0.000483551641207165
MSNBC_block_2596,0.00032911509387199
CNN_block_2597,0.000239855442125573
FNC_block_2597,0.000492748314952031
MSNBC_block_2597,0.000337131920374482
CNN_block_2598,0.000233796844666313
FNC_block_2598,0.000486402846911392
MSNBC_block_2598,0.000328911616762532
CNN_block_2599,0.000227422624948473
FNC_block_2599,0.000484622444741078
MSNBC_block_2599,0.000332106646897444
CNN_block_2600,0.000224917832871017
FNC_block_2600,0.000472361671100625
MSNBC_block_2600,0.000330336086121993
CNN_block_2601,0.000248911506474864
FNC_block_2601,0.000469305760655866
MSNBC_block_2601,0.000338452596434117
CNN_block_2602,0.000237564831504366
FNC_block_2602,0.000459715315915639
MSNBC_block_2602,0.000338862455793232
CNN_block_2603,0.000244981118477988
FNC_block_2603,0.000460767258623389
MSNBC_block_2603,0.000335477003389099
CNN_block_2604,0.000235478479738111
FNC_block_2604,0.000457039517039939
MSNBC_block_2604,0.000338982919034696
CNN_block_2605,0.000249825725149697
FNC_block_2605,0.000496326560249634
MSNBC_block_2605,0.000357373611588013
CNN_block_2606,0.000237418803744462
FNC_block_2606,0.000489499253714287
MSNBC_block_2606,0.000345622100616105
CNN_block_2607,0.000246419404013814
FNC_block_2607,0.000491248286622242
MSNBC_block_2607,0.000349550530276935
CNN_block_2608,0.000228553681580632
FNC_block_2608,0.000497207326572343
MSNBC_block_2608,0.000334506905287694
CNN_block_2609,0.000247440791740865
FNC_block_2609,0.000471974809052115
MSNBC_block_2609,0.000348708032204351
CNN_block_2610,0.000234654002035949
FNC_block_2610,0.00045067113639399
MSNBC_block_2610,0.000349838206803156
CNN_block_2611,0.000248521520668371
FNC_block_2611,0.000453630515926253
MSNBC_block_2611,0.000355657741142555
CNN_block_2612,0.000230310028654853
FNC_block_2612,0.000448784036935543
MSNBC_block_2612,0.000345434035554959
CNN_block_2613,0.000261916515051046
FNC_block_2613,0.000434947217741417
MSNBC_block_2613,0.000339855681383042
CNN_block_2614,0.000242036664788039
FNC_block_2614,0.000408454854791075
MSNBC_block_2614,0.000342926986142875
CNN_block_2615,0.000259700705390073
FNC_block_2615,0.000392895975739881
MSNBC_block_2615,0.000334089693457292
CNN_block_2616,0.000245098915689098
FNC_block_2616,0.000364956094017435
MSNBC_block_2616,0.000308787967062227
CNN_block_2617,0.000476801019696758
FNC_block_2617,0.000578594153778868
MSNBC_block_2617,0.000403764378123571
CNN_block_2618,0.000496483760470755
FNC_block_2618,0.000581815923285935
MSNBC_block_2618,0.000409790608486349
CNN_block_2619,0.000510574918942778
FNC_block_2619,0.000609740442291324
MSNBC_block_2619,0.000420986199682883
CNN_block_2620,0.000539905533346611
FNC_block_2620,0.00061641266965905
MSNBC_block_2620,0.000428454400201382
CNN_block_2621,0.000590481836744924
FNC_block_2621,0.0006779378574101
MSNBC_block_2621,0.000453562965706784
CNN_block_2622,0.000608922532281822
FNC_block_2622,0.000683149533878275
MSNBC_block_2622,0.000469974585873909
CNN_block_2623,0.000614316486643942
FNC_block_2623,0.000713471494580109
MSNBC_block_2623,0.000485672041673028
CNN_block_2624,0.000635316921503679
FNC_block_2624,0.000718690180920466
MSNBC_block_2624,0.000497426022456828
CNN_block_2625,0.000696020876332462
FNC_block_2625,0.000775071788861011
MSNBC_block_2625,0.000515029456944162
CNN_block_2626,0.000696495426811576
FNC_block_2626,0.000779041020714953
MSNBC_block_2626,0.000526657381362478
CNN_block_2627,0.000710381434079458
FNC_block_2627,0.000793212420437689
MSNBC_block_2627,0.000535810053989447
CNN_block_2628,0.000733845370763827
FNC_block_2628,0.000790035727651915
MSNBC_block_2628,0.000539597059898234
CNN_block_2629,0.000789298664178959
FNC_block_2629,0.000839619590408171
MSNBC_block_2629,0.000545174537887392
CNN_block_2630,0.0007940703910199
FNC_block_2630,0.000843696775100206
MSNBC_block_2630,0.00055417572079084
CNN_block_2631,0.000774869637074614
FNC_block_2631,0.000847197461560946
MSNBC_block_2631,0.000570291406058576
CNN_block_2632,0.000786935001838197
FNC_block_2632,0.000834624659840362
MSNBC_block_2632,0.000567204816217303
CNN_block_2633,0.000808886745307058
FNC_block_2633,0.000851945729321114
MSNBC_block_2633,0.000582964130240801
CNN_block_2634,0.000806496477135587
FNC_block_2634,0.000849797876602309
MSNBC_block_2634,0.000596587484188488
CNN_block_2635,0.000797252821022349
FNC_block_2635,0.000827287969087297
MSNBC_block_2635,0.000591254215862251
CNN_block_2636,0.000781448194149371
FNC_block_2636,0.000817217514296684
MSNBC_block_2636,0.00062456927781434
CNN_block_2637,0.000819737808454282
FNC_block_2637,0.000818178905254855
MSNBC_block_2637,0.000609775085005985
CNN_block_2638,0.000814510873730774
FNC_block_2638,0.000797602567516589
MSNBC_block_2638,0.000634484221611852
CNN_block_2639,0.000788723218761755
FNC_block_2639,0.000739934079106632
MSNBC_block_2639,0.000628690245812833
CNN_block_2640,0.000781179743752913
FNC_block_2640,0.000725384689781442
MSNBC_block_2640,0.000620004797847908
CNN_block_2641,0.000301787699711763
FNC_block_2641,0.000417746116690567
MSNBC_block_2641,0.000348384364542078
CNN_block_2642,0.000316852590033791
FNC_block_2642,0.000417844792983025
MSNBC_block_2642,0.000349106167689608
CNN_block_2643,0.000295922094862608
FNC_block_2643,0.00043616979717871
MSNBC_block_2643,0.000349658592458233
CNN_block_2644,0.000299634271357953
FNC_block_2644,0.000441877080314664
MSNBC_block_2644,0.000354928494601128
CNN_block_2645,0.000281283475481805
FNC_block_2645,0.00043438791208333
MSNBC_block_2645,0.000368881056572446
CNN_block_2646,0.000280845468272797
FNC_block_2646,0.000418869700150045
MSNBC_block_2646,0.000363372878525511
CNN_block_2647,0.000283710368043561
FNC_block_2647,0.000422595760822315
MSNBC_block_2647,0.000364412540040199
CNN_block_2648,0.00027842040772194
FNC_block_2648,0.000423474116213986
MSNBC_block_2648,0.000367244702820039
CNN_block_2649,0.000280695242146722
FNC_block_2649,0.000414883887212688
MSNBC_block_2649,0.000372950219903509
CNN_block_2650,0.000288173336952807
FNC_block_2650,0.000399219253121217
MSNBC_block_2650,0.000355981456199554
CNN_block_2651,0.000296934611730913
FNC_block_2651,0.000403442739918228
MSNBC_block_2651,0.000367020801012095
CNN_block_2652,0.000286255016182668
FNC_block_2652,0.000410524893909938
MSNBC_block_2652,0.00037034453593947
CNN_block_2653,0.000282993071597553
FNC_block_2653,0.000471509460926811
MSNBC_block_2653,0.000372215261733442
CNN_block_2654,0.000293124811760624
FNC_block_2654,0.000456362176758198
MSNBC_block_2654,0.000349083910557663
CNN_block_2655,0.000304950884857454
FNC_block_2655,0.000453004332783175
MSNBC_block_2655,0.000356379492752386
CNN_block_2656,0.000290049816735237
FNC_block_2656,0.000447768027119838
MSNBC_block_2656,0.000359562623659335
CNN_block_2657,0.000281760991714729
FNC_block_2657,0.000416326247404864
MSNBC_block_2657,0.00040076532505264
CNN_block_2658,0.000272880356797533
FNC_block_2658,0.000398528300017339
MSNBC_block_2658,0.00039388886085538
CNN_block_2659,0.000279165438315398
FNC_block_2659,0.000383514430971021
MSNBC_block_2659,0.000390083415077019
CNN_block_2660,0.000279398522756314
FNC_block_2660,0.000362133203363308
MSNBC_block_2660,0.000379053679168385
CNN_block_2661,0.000267544079889487
FNC_block_2661,0.000339749058481644
MSNBC_block_2661,0.000349143448104071
CNN_block_2662,0.000255429096679519
FNC_block_2662,0.000321721240307912
MSNBC_block_2662,0.000316113566753341
CNN_block_2663,0.00025335385168291
FNC_block_2663,0.000307902843648719
MSNBC_block_2663,0.000300160095324601
CNN_block_2664,0.000246455083316565
FNC_block_2664,0.000284210832147351
MSNBC_block_2664,0.000303483121078544
CNN_block_2665,0.00023084367983309
FNC_block_2665,0.000398346313819471
MSNBC_block_2665,0.000296001328870034
CNN_block_2666,0.00022694137840568
FNC_block_2666,0.00039359093635902
MSNBC_block_2666,0.000313840803251117
CNN_block_2667,0.000215247564785428
FNC_block_2667,0.0004034692305725
MSNBC_block_2667,0.000319790135021918
CNN_block_2668,0.000211789073156592
FNC_block_2668,0.000416465404953674
MSNBC_block_2668,0.000323315479287473
CNN_block_2669,0.000236282572884746
FNC_block_2669,0.000411773415925129
MSNBC_block_2669,0.00032649477538463
CNN_block_2670,0.000216635817358458
FNC_block_2670,0.000404784920134633
MSNBC_block_2670,0.00032847973311928
CNN_block_2671,0.000227388593608451
FNC_block_2671,0.000403954418468142
MSNBC_block_2671,0.000316665897804162
CNN_block_2672,0.000209115046718786
FNC_block_2672,0.000391366894852468
MSNBC_block_2672,0.000327778732031617
CNN_block_2673,0.000218581522979795
FNC_block_2673,0.000387138986930423
MSNBC_block_2673,0.000323787807490762
CNN_block_2674,0.000220736744653024
FNC_block_2674,0.000368363316904976
MSNBC_block_2674,0.000329664218130101
CNN_block_2675,0.000227418033988362
FNC_block_2675,0.000370212903607893
MSNBC_block_2675,0.000329926328750525
CNN_block_2676,0.000220406845784937
FNC_block_2676,0.000370947593089871
MSNBC_block_2676,0.000325802148690157
CNN_block_2677,0.000228266516635954
FNC_block_2677,0.000389104223186123
MSNBC_block_2677,0.000335499200341362
CNN_block_2678,0.000217873479147971
FNC_block_2678,0.000368862505513239
MSNBC_block_2678,0.000330165996995493
CNN_block_2679,0.000215248859846189
FNC_block_2679,0.000356884250192275
MSNBC_block_2679,0.000334069279188321
CNN_block_2680,0.000214624252247846
FNC_block_2680,0.000354797957179348
MSNBC_block_2680,0.000333289152267506
CNN_block_2681,0.000257312126541898
FNC_block_2681,0.00034754696125718
MSNBC_block_2681,0.000350052710608961
CNN_block_2682,0.000231692726430704
FNC_block_2682,0.000340565033283017
MSNBC_block_2682,0.000332224365278915
CNN_block_2683,0.000231743167118757
FNC_block_2683,0.000327467363179652
MSNBC_block_2683,0.000330838928150218
CNN_block_2684,0.00022731169725148
FNC_block_2684,0.000317945038888226
MSNBC_block_2684,0.000328228084385265
CNN_block_2685,0.00020535402984057
FNC_block_2685,0.000320271224302267
MSNBC_block_2685,0.000324544885489697
CNN_block_2686,0.000203452077943363
FNC_block_2686,0.000308322935885589
MSNBC_block_2686,0.000289228551914317
CNN_block_2687,0.000182096107943134
FNC_block_2687,0.000293630291073782
MSNBC_block_2687,0.000287265383886795
CNN_block_2688,0.000169069842736534
FNC_block_2688,0.00028171440302179
MSNBC_block_2688,0.000288969853852978
CNN_block_2689,0.00020173975877693
FNC_block_2689,0.00038487190564096
MSNBC_block_2689,0.000292932414148482
CNN_block_2690,0.000202340364312347
FNC_block_2690,0.000381479118885747
MSNBC_block_2690,0.000300007724231042
CNN_block_2691,0.000207112996793147
FNC_block_2691,0.000384860556028043
MSNBC_block_2691,0.000298003639050351
CNN_block_2692,0.000202018014472882
FNC_block_2692,0.000388312053565481
MSNBC_block_2692,0.00030588961315127
CNN_block_2693,0.000206618352528503
FNC_block_2693,0.000389739479790472
MSNBC_block_2693,0.000296850738186798
CNN_block_2694,0.000196132850765693
FNC_block_2694,0.000370451391050695
MSNBC_block_2694,0.000302791322864185
CNN_block_2695,0.000192234158073787
FNC_block_2695,0.000386934940323606
MSNBC_block_2695,0.000292562125488441
CNN_block_2696,0.000189042634225392
FNC_block_2696,0.000376689378348165
MSNBC_block_2696,0.00029061839981564
CNN_block_2697,0.000187725771452366
FNC_block_2697,0.00037293898711283
MSNBC_block_2697,0.000291376557254959
CNN_block_2698,0.000177093846656079
FNC_block_2698,0.000360140681874042
MSNBC_block_2698,0.000288098456369377
CNN_block_2699,0.000190667770729603
FNC_block_2699,0.000366117180417815
MSNBC_block_2699,0.000283170058161028
