moment,data,data_sd,simulation,distance,sq_diff
cnn block 642,0.00202760158597252,4479.654596874145,0.00137524224401046,-0.0006523593419620599,0.0019064187513376963
msnbc block 593,0.00532075318254851,2764.7636926177506,0.004489824099666939,-0.0008309290828815716,0.0019089121274411135
cnn block 662,0.00289194656961054,3742.5301337605315,0.0036064397645256805,0.0007144931949151405,0.0019105636002839075
msnbc block 251,0.00372904000984858,3306.4044103580036,0.004489824099666939,0.0007607840898183585,0.0019137218476007539
msnbc block 625,0.0037274188543565,3306.754226224484,0.004489824099666939,0.0007624052453104385,0.001922089775063363
cnn block 668,0.00312344103592562,3601.5894244129086,0.002392265275360151,-0.0007311757605654688,0.001925474509107968
msnbc block 612,0.00549690147807603,2720.446303658692,0.004655124679203582,-0.000841776798872448,0.0019276760927031
cnn block 341,0.00254423967749817,4016.0123564233013,0.0018507459738620739,-0.0006934937036360963,0.0019314349468214813
msnbc block 20,0.00389357148158227,3228.3998854823117,0.0046682829905535655,0.0007747115089712956,0.001937614335081839
msnbc block 482,0.00482427034550208,3327.8484444964,0.005588687016664641,0.0007644166711625608,0.0019445711564604422
msnbc block 157,0.00393678152859862,3908.337430695204,0.004642220172705717,0.0007054386441070967,0.0019449594240365763
cnn block 667,0.00340450345391072,3450.207385884521,0.0026534932543703415,-0.0007510101995403785,0.0019459732723805616
msnbc block 566,0.0047302465139049,3667.485882905039,0.00546070134927711,0.00073045483537221,0.0019568394150797025
cnn block 811,0.00202743905275891,4609.357742172811,0.00137524224401046,-0.0006521968087484498,0.0019606395313206608
cnn block 261,0.00203778554721162,4468.964871727506,0.00137524224401046,-0.00066254330320116,0.00196171303625409
msnbc block 552,0.00396468858131488,4030.728080809482,0.004662710921250156,0.0006980223399352756,0.0019639125503957263
cnn block 472,0.00260374273785593,4175.106398738394,0.0019168741167518166,-0.0006868686211041134,0.0019697671962963926
msnbc block 239,0.00371701418510068,3299.8434518961058,0.004489824099666939,0.0007728099145662588,0.0019707825453387858
msnbc block 7,0.00417127526408233,3119.5181809445157,0.004967671458001597,0.0007963961939192665,0.0019785447285487847
poll day 9,0.503456905238482,141.42473638372698,0.5072,0.0037430947615180177,0.0019814678123656255
msnbc block 667,0.00378365916462403,3273.3972690639534,0.00456190137642298,0.0007782422117989496,0.001982568867713582
cnn block 772,0.00203012699438916,4623.477617966072,0.00137524224401046,-0.0006548847503787,0.0019828895076607483
cnn block 315,0.00204110096906813,4479.008284498506,0.00137524224401046,-0.00066585872505767,0.001985848236213195
msnbc block 641,0.003715233216766,3312.152462279831,0.004489824099666939,0.0007745908829009385,0.0019872617868134292
cnn block 664,0.00344680160439724,3429.0448333641684,0.0026849172558711986,-0.0007618843485260414,0.001990449975176267
cnn block 194,0.00204688043234628,4433.612084891547,0.00137524224401046,-0.0006716381883358198,0.001999992905967807
msnbc block 158,0.00390861163978764,3922.3406378555396,0.004623701056398987,0.0007150894166113473,0.0020057001569921008
cnn block 408,0.00151991646859083,5395.214496044565,0.0021298589548585296,0.0006099424862676995,0.0020071807671395124
msnbc block 539,0.00542546307553228,3448.1673431257277,0.004660969315017215,-0.0007644937605150656,0.0020152838514281993
msnbc block 616,0.00545485911315438,2730.8521385578338,0.0045957691532911545,-0.0008590899598632257,0.0020154659850031846
msnbc block 342,0.00566083264109455,2696.580820255797,0.004796152314826338,-0.0008646803262682117,0.002016158154729767
cnn block 810,0.00203892784032753,4596.379633925221,0.00137524224401046,-0.00066368559631707,0.0020246067318159837
cnn block 415,0.00185501790408848,4881.6492431798915,0.0025025158321390073,0.0006474979280505274,0.0020466488572148016
msnbc block 493,0.00533005096954993,3166.8250124034003,0.004526079264337122,-0.000803971705212808,0.0020469422754923017
cnn block 328,0.0020544180696946,4464.497609483027,0.00137524224401046,-0.0006791758256841399,0.0020593825741967255
msnbc block 244,0.00370157429521113,3318.602770592287,0.004489824099666939,0.0007882498044558088,0.002061973192643416
cnn block 326,0.00205572680109632,4463.07919963703,0.00137524224401046,-0.0006804845570858597,0.0020666700284686593
cnn block 21,0.00276167874724785,3831.1416751126585,0.0034998839935474492,0.0007382052462995992,0.002087769107505336
msnbc block 611,0.00550952889416185,2717.3442399777696,0.004628957294378082,-0.0008805715997837679,0.002107045958015439
cnn block 318,0.00206386085552075,4454.29376289057,0.00137524224401046,-0.0006886186115102899,0.00211220646836301
msnbc block 346,0.00542155484974346,2755.113044309562,0.0045450524418394625,-0.0008765024079039974,0.0021166334247967856
msnbc block 472,0.00572734940025183,2819.4919865699985,0.004860366885006928,-0.000866982515244902,0.002119295629802761
cnn block 616,0.00210601908151663,4387.618435656161,0.0014101337335815489,-0.0006958853479350812,0.0021247323848793765
msnbc block 652,0.00423933571021813,3093.1797790132305,0.005069847667909648,0.000830511957691518,0.0021335210986040604
cnn block 249,0.00206905773728918,4435.133322336731,0.00137524224401046,-0.0006938154932787197,0.0021349842068930707
cnn block 189,0.00200070688267257,5464.72449080293,0.00137524224401046,-0.00062546463866211,0.00213783308683953
cnn block 660,0.00219850850479091,4290.87043378685,0.002905254776525662,0.0007067462717347517,0.0021432481285279604
cnn block 260,0.00207265665394559,4431.289104555502,0.00137524224401046,-0.0006974144099351298,0.002155320789706194
msnbc block 798,0.00369552386712571,3416.9574727040126,0.004489824099666939,0.0007943002325412288,0.002155802409603312
msnbc block 365,0.00537325834471989,2769.22500681474,0.004489824099666939,-0.0008834342450529517,0.0021612584528383845
fnc block 483,0.0149767763170268,1898.4398406268851,0.013908290687101732,-0.001068485629925068,0.0021673757546224297
fnc block 495,0.0127923720589065,2051.868167083756,0.01382027728102284,0.00102790522211634,0.0021679816336537512
cnn block 770,0.00206372601537787,4585.76350801427,0.00137524224401046,-0.00068848377136741,0.002173697317615516
cnn block 27,0.00126817776226914,5628.223871744598,0.0018905826746894075,0.0006224049124202674,0.002180305685726882
msnbc block 502,0.00399309202730915,3656.3133752002645,0.00476792222972241,0.0007748302024132604,0.002195111034955053
cnn block 72,0.00103039252197229,6255.419822007451,0.0016235556216210923,0.0005931630996488023,0.0022009223159290513
msnbc block 417,0.0044727153023298,3147.931160963213,0.005310868841080034,0.000838153538750234,0.0022114259045109253
cnn block 728,0.00207367279925477,4555.244206103183,0.00137524224401046,-0.0006984305552443098,0.00222207199548927
cnn block 360,0.00252111507451747,4034.3417272220477,0.001777949492917702,-0.000743165581599768,0.0022281470937390306
cnn block 48,0.000828148351237507,6963.245519800676,0.0013967071079492822,0.0005685587567117752,0.0022509322001215697
cnn block 371,0.00208769568612141,4435.344785579158,0.00137524224401046,-0.0007124534421109501,0.0022513362480045315
cnn block 535,0.00213486595592132,5487.874594015397,0.0014929721107459037,-0.0006418938451754163,0.0022611563933652937
msnbc block 534,0.00572502182112909,3357.2492104356547,0.004904211299370481,-0.0008208105217586094,0.0022618792172227433
cnn block 686,0.00209655276838439,4352.040791297801,0.00137524224401046,-0.0007213105243739301,0.0022643183966942725
cnn block 246,0.00209343641511757,4409.28734604746,0.00137524224401046,-0.0007181941711071097,0.0022743230563357347
cnn block 534,0.00238073163128526,5197.419520025426,0.0030423739347699213,0.0006616423034846615,0.0022752771382483932
cnn block 8,0.00149789748410558,5198.74760501824,0.0021602666099906245,0.0006623691258850445,0.0022808613995828815
msnbc block 745,0.00414280357184167,3236.9190905373566,0.004983265901977696,0.0008404623301360263,0.0022864849645808476
msnbc block 167,0.00383275802197068,3960.8129381730537,0.004592956305188978,0.0007601982832182979,0.002288959460172421
msnbc block 738,0.00367219166278528,3425.8411678360394,0.004489824099666939,0.0008176324368816584,0.0022902529361841267
msnbc block 276,0.0048082482653036,2909.139855820228,0.005696009505251038,0.0008877612399474386,0.0022927513588878335
msnbc block 225,0.00365902564229739,3325.791974987377,0.004489824099666939,0.0008307984573695487,0.002295548347040778
msnbc block 624,0.00379878664293836,3269.68730201786,0.004637051593820288,0.0008382649508819279,0.002297570448998394
cnn block 369,0.00209605260589498,4426.512674241645,0.00137524224401046,-0.0007208103618845201,0.002299872468257143
cnn block 182,0.00202633427248943,5430.127609235909,0.00137524224401046,-0.0006510920284789701,0.0023019442006634544
cnn block 173,0.00202678204870195,5429.528956129367,0.00137524224401046,-0.0006515398046914899,0.0023048573957765994
cnn block 250,0.00210166761048874,4400.662522753896,0.00137524224401046,-0.00072642536647828,0.0023222023866358993
msnbc block 349,0.00562245101392622,2705.717041866388,0.004695868369709975,-0.000926582644216245,0.002323007967866238
msnbc block 153,0.00394358309125513,3904.978921746492,0.004717704008102367,0.0007741209168472376,0.0023401101407595727
msnbc block 359,0.00550622550696311,2733.9643107025963,0.004578068767245686,-0.0009281567397174248,0.0023552417227070853
msnbc block 159,0.00387057230625397,3941.492306282108,0.004647290156572255,0.0007767178503182851,0.0023778653332527234
msnbc block 754,0.00406693524880283,3266.8473641379182,0.004920762393625365,0.0008538271448225356,0.0023815996567841183
cnn block 572,0.00283654422563681,4731.542924148298,0.0021269772994056925,-0.0007095669262311174,0.0023822619433576603
cnn block 252,0.00211249784562354,4389.39131211485,0.00137524224401046,-0.0007372556016130799,0.0023858353093053624
cnn block 735,0.00210152491849092,4525.020682682618,0.00137524224401046,-0.00072628267448046,0.0023868874275448115
cnn block 216,0.000794579234428312,7111.529291381624,0.00137524224401046,0.0005806630095821482,0.002397790993713096
msnbc block 806,0.00365385689029497,3436.313128862534,0.004489824099666939,0.0008359672093719685,0.0024014371051410232
cnn block 807,0.00210410091188239,4524.782612164561,0.00137524224401046,-0.00072885866787193,0.0024037226997199305
cnn block 372,0.00211401790942807,4407.703570430878,0.00137524224401046,-0.0007387756654176098,0.002405678256507209
cnn block 174,0.00204228902529013,5408.918659922268,0.00137524224401046,-0.0006670467812796698,0.0024067059757376576
cnn block 31,0.0011902066249595,5809.426974285196,0.0018348695414780371,0.0006446629165185371,0.00241434135926269
msnbc block 377,0.00542612238922506,2755.7756260124984,0.004489824099666939,-0.0009362982895581217,0.0024158630677902876
cnn block 685,0.00212340862060263,4324.490148351119,0.00137524224401046,-0.0007481663765921698,0.0024206460185948898
cnn block 159,0.00212251410731577,5317.9255858421475,0.0014465473746251253,-0.0006759667326906446,0.002429925181923021
cnn block 727,0.00210887703772706,4517.142709528589,0.00137524224401046,-0.0007336347937166,0.002431216596785552
cnn block 324,0.00211972812255286,4395.326470792927,0.00137524224401046,-0.0007444858785424001,0.002436150236067205
msnbc block 89,0.00363453579057176,3334.3705727464776,0.004489824099666939,0.0008552883090951788,0.0024391523983124134
cnn block 671,0.00306183812424175,3637.5278469774667,0.002242848618431163,-0.000818989505810587,0.0024398492893466556
msnbc block 655,0.00389174775310109,3227.7949632645814,0.004761803479861687,0.0008700557267605972,0.0024434309994482723
cnn block 543,0.0024213462077995,5153.750498927498,0.0017324432032761721,-0.0006889030045233277,0.002445904789998364
cnn block 24,0.00161037082848873,5014.19584708593,0.0023089154807798768,0.0006985446522911468,0.002446750227511286
cnn block 170,0.00204867947943919,5400.493331271969,0.00137524224401046,-0.0006734372354287299,0.0024492193688029746
msnbc block 199,0.00363165616516823,3331.169081753666,0.004489824099666939,0.0008581679344987088,0.00245324681149384
cnn block 229,0.00212735566908045,4358.37095852228,0.00137524224401046,-0.0007521134250699898,0.002465419766790342
msnbc block 621,0.00402585891541846,3176.5002807908786,0.0049074555475598185,0.0008815966321413585,0.002468816111391399
msnbc block 220,0.00362979788711437,3339.106076057431,0.004489824099666939,0.0008600262125525687,0.002469753401715277
cnn block 317,0.00212585062646829,4389.006045421499,0.00137524224401046,-0.0007506083824578298,0.00247282281647697
cnn block 736,0.00211617605961807,4509.36230680687,0.00137524224401046,-0.0007409338156076099,0.0024755628825192796
cnn block 325,0.00212847078112764,4386.309531619407,0.00137524224401046,-0.0007532285371171798,0.0024885868767178217
cnn block 332,0.00212889976507439,4385.868520443929,0.00137524224401046,-0.0007536575210639301,0.0024911718242775958
cnn block 176,0.00205504611927283,5392.138537484711,0.00137524224401046,-0.0006798038752623698,0.0024918868239530044
cnn block 169,0.00205589454618636,5391.028100001445,0.00137524224401046,-0.0006806523021758999,0.002497596235242593
fnc block 484,0.0152391109481089,1882.2791637481994,0.014085502121962098,-0.0011536088261468024,0.0025049621901590937
msnbc block 485,0.00579111493539469,3038.8504925408265,0.004879808598360761,-0.0009113063370339283,0.00252370224727034
cnn block 740,0.00212596856078249,4498.987026092699,0.00137524224401046,-0.00075072631677203,0.0025355841101562977
msnbc block 491,0.00595344204329591,2997.380089461715,0.005031356354407896,-0.0009220856888880139,0.0025484984949341104
msnbc block 653,0.00408988982148605,3148.94935117133,0.004990999889037109,0.0009011100675510586,0.002556944838431906
msnbc block 662,0.00386386466612196,3239.3751748869663,0.004754392802383092,0.000890528136261132,0.002568955259638132
msnbc block 149,0.00388616564826872,3933.6074753814046,0.004696213547394539,0.0008100478991258189,0.0025811451081249226
msnbc block 404,0.00616837555178268,2684.3952978040948,0.005186421742633037,-0.000981953809149643,0.002588383291686101
msnbc block 367,0.0054626134589108,2746.60609441454,0.004489824099666939,-0.0009727893592438612,0.002599165910203479
msnbc block 807,0.00362035893737787,3452.116013209376,0.004489824099666939,0.0008694651622890687,0.002609694997902825
msnbc block 429,0.00398846931375215,3332.7453206489986,0.004874421004870906,0.0008859516911187562,0.002615906459383271
msnbc block 168,0.00377276787204915,3992.0586543864847,0.004582420609181073,0.0008096527371319229,0.0026169443686959878
cnn block 729,0.00213945249184909,4484.817451767994,0.00137524224401046,-0.00076421024783863,0.0026192109921874818
cnn block 790,0.00213804544090143,4505.524753813989,0.00137524224401046,-0.0007628031968909697,0.0026216239087563965
cnn block 643,0.00215201004777619,4348.512916072871,0.00137524224401046,-0.0007767678037657298,0.002623754502023063
msnbc block 723,0.00361613646949232,3452.194619286046,0.004489824099666939,0.0008736876301746188,0.0026351639780689655
msnbc block 812,0.00361578138085047,3454.2925658133863,0.004489824099666939,0.0008740427188164688,0.0026389091349381753
msnbc block 465,0.00611570721685922,2729.035555785317,0.005132192316436131,-0.0009835149004230898,0.0026398003486443025
msnbc block 351,0.0055328607378451,2727.412233920479,0.004548428887503414,-0.000984431850341686,0.0026431517457401917
msnbc block 735,0.00361360246856078,3453.400423509942,0.004489824099666939,0.0008762216311061586,0.002651397720458279
cnn block 627,0.00215667364428902,4343.8189047558435,0.00137524224401046,-0.00078143140027856,0.002652488001734202
msnbc block 313,0.00360265049921691,3373.98455205842,0.004489824099666939,0.0008871736004500285,0.002655585630290391
cnn block 725,0.00214592314857941,4478.06527391731,0.00137524224401046,-0.0007706809045689501,0.0026597426451374
cnn block 463,0.0023331398970598,4409.98677623909,0.0031119454607085755,0.0007788055636487757,0.002674825026614071
cnn block 617,0.00259018883780711,3957.306362701924,0.003414910281580362,0.0008247214437732521,0.00269162310183354
cnn block 429,0.00173696537032001,5044.514365359848,0.0024689807730311282,0.0007320154027111183,0.0027030856181264958
msnbc block 666,0.00384445418306965,3247.51097127392,0.004758276841356201,0.0009138226582865515,0.002711904997268196
msnbc block 759,0.00369826497328059,3425.1775797627006,0.004589257222795877,0.0008909922495152866,0.002719136096031849
cnn block 245,0.00216766859534655,4333.2924492582,0.00137524224401046,-0.0007924263513360899,0.00272104559053798
cnn block 137,0.00209649968832248,5254.021435752569,0.00137524224401046,-0.00072125744431202,0.002733206580467479
msnbc block 242,0.0035890112027576,3370.051732178704,0.004489824099666939,0.0009008128969093389,0.002734675238346923
cnn block 690,0.00217590369959118,4272.118479714819,0.00137524224401046,-0.0008006614555807199,0.002738679002745497
msnbc block 665,0.00381129416425264,3261.553512997051,0.004734630671437638,0.0009233365071849983,0.002780638443912166
cnn block 64,0.00169567108595263,4877.886201412331,0.002452601921328249,0.000756930835375619,0.0027947570441370223
cnn block 150,0.00122057347490734,7009.538136026133,0.0018528719164399605,0.0006322984415326205,0.0028024225935176835
cnn block 177,0.00210059871201449,5333.474130588429,0.00137524224401046,-0.0007253564680040298,0.002806164776285022
cnn block 645,0.00218256218292863,4318.035887623157,0.00137524224401046,-0.0008073199389181699,0.0028143467492538167
msnbc block 293,0.00584256164960718,2635.646450268356,0.00687752425594063,0.00103496260633345,0.0028231663604511826
cnn block 726,0.00217619352585002,4446.87920493005,0.00137524224401046,-0.00080095128183956,0.0028527750919899613
msnbc block 345,0.0057109120449548,2684.7991395266627,0.0046786256422419155,-0.0010322864027128842,0.0028609628182746324
cnn block 644,0.00219503152243511,4305.780566984267,0.00137524224401046,-0.0008197892784246499,0.002893719038215037
msnbc block 14,0.00389208346733295,3229.014552685041,0.004838902755693485,0.0009468192883605353,0.002894704229574975
msnbc block 623,0.00367993993771318,3321.8682411272594,0.004614134386849713,0.0009341944491365328,0.0028990584224382527
cnn block 536,0.00215723479534898,5459.409156911209,0.0014279439985063435,-0.0007292907968426364,0.002903669013523519
msnbc block 752,0.00416715710088602,3227.4861597225495,0.0051160088668061885,0.0009488517659201681,0.002905769286159821
cnn block 214,0.000746013996463527,7339.180466829208,0.00137524224401046,0.000629228247546933,0.002905788420047709
cnn block 537,0.00214675722435238,5472.6869415160745,0.001416968870059516,-0.000729788354292864,0.0029147040410583375
msnbc block 808,0.00357239369126268,3475.1302558885277,0.004489824099666939,0.0009174304084042587,0.002924942609658137
msnbc block 751,0.00412529460753696,3243.752520425454,0.0050766955331780885,0.0009514009256411287,0.002936127102399579
msnbc block 468,0.00618358457222382,2714.1085616555315,0.005143370705366111,-0.0010402138668577088,0.002936787296796012
msnbc block 341,0.00583880136818959,2655.404074390095,0.004786375852592962,-0.001052425515596628,0.002941124134486933
msnbc block 226,0.00355568470389842,3373.60059323334,0.004489824099666939,0.0009341393957685187,0.00294385924089299
msnbc block 61,0.00355903694324445,3370.0932224532658,0.0044975898365575,0.0009385528933130503,0.002968652885988618
msnbc block 599,0.00355188703497714,3380.8755584357987,0.004489824099666939,0.0009379370646897985,0.0029742439196035436
cnn block 809,0.00219568623801991,4429.613066540855,0.00137524224401046,-0.0008204439940094497,0.002981698122686497
cnn block 422,0.00184018153385912,4901.252335803543,0.0026204512807234373,0.0007802697468643172,0.002983984749754661
msnbc block 467,0.00662308842695885,2623.089704517327,0.005556049926516869,-0.0010670385004419814,0.002986574291395492
msnbc block 671,0.00357668894996162,3366.4256266113357,0.004519810777083497,0.0009431218271218774,0.002994364161990947
msnbc block 431,0.00363474798295712,3490.526980070903,0.004562634110052134,0.0009278861270950144,0.003005248315781265
cnn block 399,0.00195432235427278,4758.991950079881,0.002750518371717626,0.0007961960174448458,0.003016858716239611
cnn block 184,0.00213027520627893,5296.272741511136,0.00137524224401046,-0.0007550329622684701,0.003019271486751979
cnn block 380,0.00221356456178021,4307.668525332302,0.00137524224401046,-0.0008383223177697498,0.0030273618456972884
msnbc block 469,0.00601747023349312,2751.0855736568724,0.004967672211326012,-0.0010497980221671087,0.0030319050747526035
cnn block 4,0.00148487667911832,5221.457580154556,0.002249363184260113,0.0007644865051417932,0.0030516266659458367
