moment,data,data_sd,simulation,distance,sq_diff
cnn block 708,0.00393658672517274,3180.095008966329,0.0012296884646006575,-0.0027068982605720827,0.023301504413047677
msnbc block 562,0.0044439551189931,3783.2326755270283,0.0019621692771514265,-0.002481785841841674,0.02330191733900005
msnbc block 62,0.00296561025870202,3690.8113031896373,0.00045281147633767667,-0.002512798782364343,0.023304364685503506
msnbc block 135,0.00308608515722399,4332.621321026234,0.0007646111561083577,-0.0023214740011156323,0.02334954279107435
msnbc block 814,0.00293711291523216,3831.351726824258,0.00046761365033747584,-0.0024694992648946843,0.023365217358825026
cnn block 714,0.00379873278862158,3237.05876452752,0.0011114950441510106,-0.0026872377444705693,0.023375599905859794
msnbc block 210,0.00299542873508829,3666.746860385575,0.0004641640714991112,-0.0025312646635891785,0.023493950081441624
cnn block 720,0.00448801835880365,2979.153927636904,0.0016788471839088708,-0.0028091711748947793,0.023509822484217104
fnc block 263,0.00530299002831466,2774.8366199231514,0.002387487889463862,-0.002915502138850798,0.023586535046956042
msnbc block 198,0.00376686050855478,3271.061716354307,0.0010807065410585437,-0.002686153967496236,0.023602094391051067
cnn block 248,0.00192321211375108,4599.892244622703,0.004188603974538837,0.0022653918607877565,0.023606648300820928
fnc block 586,0.00660786429365962,2482.5338924812736,0.009696666823604993,0.003088802529945373,0.023685113761817214
cnn block 274,0.00352733832135714,3394.3386834520456,0.0008847075334347144,-0.002642630787922426,0.023704355646483367
fnc block 719,0.00293977959348363,3678.1159916924344,0.005481592056247578,0.0025418124627639483,0.02376361077193642
msnbc block 478,0.00505980251386158,2998.7149061016316,0.0022446468887352515,-0.002815155625126329,0.023765119081853286
cnn block 703,0.00450301785444091,2974.2104332566614,0.0016699859088937685,-0.0028330319455471416,0.023871221145404346
cnn block 351,0.00344315001221598,3453.7576564127426,0.0008140938958924858,-0.002629056116323494,0.023872152097454774
msnbc block 626,0.00381742476481308,3267.6865561990153,0.001106423992187768,-0.0027110007726253117,0.024015944655113294
fnc block 443,0.0177099133037694,1610.127148606358,0.02157328781460049,0.003863374510831092,0.024032214580812353
msnbc block 7,0.00417127526408233,3119.5181809445157,0.0013943492440109011,-0.0027769260200714288,0.024055597077349628
msnbc block 67,0.00301765405432246,3658.941698231275,0.00045281147633767667,-0.002564842577984783,0.0240700459156051
msnbc block 488,0.00575564708758863,3048.1448500362076,0.0029428145986704532,-0.0028128324889181767,0.02411700316679616
fnc block 585,0.00749296403411198,2332.3433354975305,0.01070955679648863,0.0032165927623766504,0.024131518015688466
cnn block 545,0.00360927834408803,4223.771187941057,0.0012176798830572683,-0.0023915984610307613,0.024158886525533135
fnc block 776,0.00762251448890531,2392.772988529851,0.0044372563052505875,-0.0031852581836547223,0.024276762955022985
cnn block 569,0.00319981933894478,4455.679636505708,0.0008563650356919401,-0.0023434543032528395,0.024469603721098184
fnc block 372,0.00692447394105017,2441.308365594722,0.0037567815948589467,-0.003167692346191223,0.024496759012205493
cnn block 706,0.00367557446915822,3290.6409602942053,0.0009366970837430674,-0.0027388773854151527,0.02468457643456483
msnbc block 182,0.00283262058093513,4594.59130975276,0.000510893253805362,-0.0023217273271297677,0.024766766695005653
msnbc block 808,0.00357239369126268,3475.1302558885277,0.0009007572159723035,-0.0026716364752903763,0.024804233779784256
cnn block 680,0.00143400519860698,5260.492048465485,0.003605760240504099,0.0021717550418971186,0.024811215756558955
cnn block 667,0.00340450345391072,3450.207385884521,0.0007199895744411771,-0.0026845138794695427,0.024864315503451206
msnbc block 632,0.00422016894055066,3108.483195369525,0.0013896917597513068,-0.002830477180799353,0.024903927297288353
msnbc block 733,0.00403416045645086,3269.1301771821213,0.0012733133136480698,-0.00276084714280279,0.024918215582754262
msnbc block 110,0.00284323329830623,4450.156758769266,0.0004763883242158912,-0.002366844974090339,0.024929578490218186
cnn block 273,0.00362592340173346,3348.042047219021,0.0008970885004449739,-0.002728834901288486,0.02493132875339989
fnc block 227,0.00644464214859637,2509.495172362612,0.009600078939126344,0.003155436790529974,0.024986494702566184
msnbc block 21,0.00361423570739431,3350.366192405824,0.0008832505730040196,-0.0027309851343902906,0.024987968509698356
msnbc block 739,0.00336244364229157,3579.6032091606357,0.0007001594828760992,-0.0026622841594154704,0.02537135750777124
msnbc block 111,0.00301667337524712,4320.710669837299,0.0005917446021174882,-0.0024249287731296317,0.025406986613843007
cnn block 724,0.00182139380530973,4859.87348636899,0.004110242661184099,0.002288848855874369,0.025460046569992005
cnn block 664,0.00344680160439724,3429.0448333641684,0.0007216246110543574,-0.0027251769933428825,0.025466108851858602
msnbc block 260,0.0040843530715253,3159.8779776624515,0.0012287941467676504,-0.00285555892475765,0.025766330005339802
msnbc block 112,0.00295259675494684,4367.202257120794,0.0005212808925262188,-0.002431315862420621,0.02581582882729699
cnn block 73,0.00168756892355074,4888.590653442123,0.003989288380142285,0.0023017194565915456,0.025899325319321674
msnbc block 65,0.0031399486071801,3587.1999324467724,0.00045281147633767667,-0.0026871371308424233,0.025902115931758004
msnbc block 813,0.0032497245742998,3642.983134664586,0.0005802509576085093,-0.0026694736166912904,0.025960223464650475
msnbc block 53,0.00314733378022742,3583.0020766065263,0.00045281147633767667,-0.002694522303889743,0.026014209025687515
msnbc block 764,0.00354494783352997,3498.1930048626195,0.0008179480871035327,-0.002726999746426437,0.02601440889029155
msnbc block 532,0.00572369322609807,3357.6365901898334,0.002935977794333325,-0.002787715431764745,0.02609339372160916
msnbc block 605,0.00511970191309506,2818.3469273834876,0.0020763435934324096,-0.00304335831966265,0.02610361340250687
fnc block 425,0.00865444587979331,2267.802726610536,0.005258231374678995,-0.003396214505114315,0.02615745567892768
cnn block 701,0.00401407701619004,3149.3726423398098,0.00112795489873898,-0.0028861221174510602,0.026233332060394424
fnc block 234,0.00661662831068346,2476.8801381933217,0.009871946757451127,0.0032553184467676672,0.026247742028963145
fnc block 332,0.00590033501370399,2639.472481732397,0.002742314278341244,-0.0031580207353627456,0.02632370971777142
msnbc block 645,0.0032122829138551,3561.122164398742,0.0004934565461439161,-0.002718826367711184,0.026323874929339058
msnbc block 796,0.00344339001581837,3539.3990103013916,0.0007100733398609997,-0.0027333166759573703,0.026442920974687145
msnbc block 728,0.00401512040055892,3276.84093995181,0.0011736535785306064,-0.0028414668220283134,0.026456996496870024
msnbc block 19,0.00359669816688519,3358.4949144922334,0.0007878623228358393,-0.0028088358440493504,0.026497043103412422
msnbc block 257,0.0049120750954081,2882.5709252016354,0.001876413588401383,-0.0030356615070067173,0.026563585155925815
fnc block 666,0.00461552997103172,2965.004332158833,0.0016223130990445443,-0.002993216871987175,0.02656450338806516
msnbc block 323,0.0047969909945184,2925.702386710325,0.0017812458636360484,-0.0030157451308823516,0.02660844019078391
msnbc block 544,0.00540391891891892,3454.996602672825,0.0026212153794219284,-0.0027827035394969914,0.02675355539906328
msnbc block 437,0.00674869534368071,2593.8734699715988,0.003535276595977823,-0.0032134187477028866,0.02678449320807012
msnbc block 54,0.00319837603654601,3554.38787643964,0.00045281147633767667,-0.002745564560208333,0.02679341923767386
msnbc block 740,0.00319952142524453,3669.309875787135,0.0004958037975055032,-0.002703717627739027,0.026822981799282202
cnn block 121,0.00155980554785981,6089.578818045777,0.0036591830804507098,0.0020993775325908997,0.026839124576817246
path penalty,0.0,0.0001,16.4,16.4,0.026896
msnbc block 753,0.00445104194137923,3123.3121716894743,0.0015161856169707013,-0.0029348563244085287,0.02690227973098765
msnbc block 609,0.00528054772850858,2775.315833621868,0.002156773179445564,-0.0031237745490630157,0.02708144152180898
fnc block 179,0.00711900231434896,2904.4703998281375,0.004065357762289107,-0.003053644552059853,0.027083445984612375
msnbc block 60,0.00321819380306867,3543.4621689493656,0.00045281147633767667,-0.002765382326730993,0.027098057903067206
msnbc block 289,0.00464617660908573,2953.791159443898,0.001616232307802775,-0.003029944301282955,0.02711746425929149
msnbc block 278,0.00578992690816604,2652.380375079369,0.0025904960201498157,-0.003199430888016224,0.02715071509056337
msnbc block 593,0.00532075318254851,2764.7636926177506,0.002183861481162337,-0.0031368917013861733,0.027205522309511575
cnn block 751,0.00181107571656604,4889.932575817585,0.0041704625586546805,0.0023593868420886408,0.027220818332717688
msnbc block 634,0.00399542875437128,3194.3517984720743,0.0010719418264173916,-0.0029234869279538885,0.027301408705101646
cnn block 666,0.00357560152516774,3366.9356552150753,0.0007277867691494815,-0.002847814756018258,0.027306012755081273
fnc block 264,0.00476238113997292,2927.303568820185,0.0017079271281387957,-0.0030544540118341242,0.027310832814345484
fnc block 672,0.00328240907177697,3513.5742576472276,0.0004933131044812164,-0.002789095967295753,0.027332292016418208
msnbc block 370,0.00473212497560023,2949.9121006870196,0.0016833914160873577,-0.0030487335595128723,0.027418773130402523
cnn block 713,0.00403959297927069,3139.450643609644,0.0010840457603260847,-0.0029555472189446057,0.027423915630558435
msnbc block 558,0.00500111444498839,3567.2705401107632,0.0022259805563959933,-0.0027751338885923967,0.02747286354030168
msnbc block 155,0.00348433620488163,4153.402970424,0.0009099556937767399,-0.0025743805111048904,0.027526408281566495
fnc block 741,0.00372332929669306,3402.321236052039,0.006568218989743163,0.002844889693050103,0.02753633772886577
msnbc block 406,0.0042321779286927,3237.630450863481,0.0013149280156090869,-0.0029172499130836133,0.027553358773935208
cnn block 583,0.00117338079347423,5875.185200060733,0.0033390874619395757,0.0021657066684653455,0.02755629521241828
msnbc block 717,0.0017675016391789,4740.757450011583,0.004178910187703862,0.002411408548524962,0.027566988720040136
msnbc block 735,0.00361360246856078,3453.400423509942,0.0007878039589571636,-0.0028257985096036163,0.027575876246551553
msnbc block 625,0.0037274188543565,3306.754226224484,0.00083923246485908,-0.00288818638949742,0.0275836892403274
msnbc block 114,0.00302372468698239,4315.685052511465,0.0004949521271709501,-0.0025287725598114397,0.027597470893582794
fnc block 400,0.00885717328805886,2243.223712956246,0.012372579766571214,0.003515406478512355,0.027721944179877167
msnbc block 430,0.00360652524703109,3504.108235037914,0.0007876758072987305,-0.00281884943973236,0.027843336248337874
cnn block 665,0.00359585530713808,3357.474196267207,0.0007135470962986876,-0.0028823082108393925,0.027892890469591865
fnc block 415,0.00931116648535944,2187.090519445617,0.012887741964073954,0.0035765754787145144,0.027977026057844318
msnbc block 590,0.00431400024718823,3068.9147153840568,0.001293277826754638,-0.003020722420433592,0.02800312233389263
cnn block 687,0.00226254126078837,4189.70769912065,0.00484879194214938,0.00258625068136101,0.02802366682813598
fnc block 546,0.00845224960254372,2766.829738902088,0.01163479726197141,0.0031825476594276904,0.028024138267539245
cnn block 537,0.00214675722435238,5472.6869415160745,0.004411082787023927,0.002264325562671547,0.0280593976947248
msnbc block 734,0.00378662156497438,3373.8741846601274,0.000901693279701743,-0.0028849282852726373,0.02808011788915326
msnbc block 573,0.00455776305607757,3735.9137135806045,0.0018145125570468543,-0.0027432504990307157,0.028114332108583932
msnbc block 621,0.00402585891541846,3176.5002807908786,0.0010504588464054449,-0.0029754000690130154,0.02812157468111667
msnbc block 639,0.00332115500172388,3502.4578095714405,0.00048547160992577705,-0.002835683391798103,0.02816361453809719
msnbc block 560,0.0050303306855329,3556.9482942963173,0.002216189728457158,-0.002814140957075742,0.028168858356019854
cnn block 253,0.00274292552012803,3853.2985430983126,0.005448571765925695,0.0027056462457976656,0.02820815524451029
msnbc block 457,0.00485686805540215,3060.409368825786,0.0018204196281432956,-0.003036448427258855,0.028217032685665278
msnbc block 793,0.00330358169721783,3613.2635969943617,0.0005090677977071639,-0.002794513899510666,0.02821708807765876
msnbc block 486,0.00556212774361,3100.4157812471276,0.008583137979221563,0.0030210102356115626,0.028295953444110723
msnbc block 429,0.00398846931375215,3332.7453206489986,0.0010743018641882378,-0.0029141674495639118,0.028302912791247987
cnn block 438,0.00518436607538803,2957.12130357702,0.008280389554497657,0.003096023479109627,0.028345076348739527
cnn block 303,0.0108962678133287,1934.8913499661273,0.007068059887831109,-0.003828207925497592,0.028356173121470176
msnbc block 16,0.00436786309774138,3048.80963875056,0.0013173591337166941,-0.0030505039640246856,0.028370925030106832
msnbc block 407,0.0040102363327674,3325.644769116193,0.00693450759383399,0.00292427126106659,0.028438793661979697
msnbc block 418,0.00471807565043967,3065.36313044469,0.0016687884059756464,-0.003049287244464024,0.02850221446552879
cnn block 125,0.00196419292838343,5427.731819714577,0.004256870072257173,0.0022926771438737427,0.02853015848783001
msnbc block 342,0.00566083264109455,2696.580820255797,0.002406676464914783,-0.003254156176179767,0.028555530016468572
msnbc block 376,0.0047120612922116,2956.155910301303,0.0016016850757488439,-0.0031103762164627563,0.028599153599550033
poll day 2,0.493778921181866,141.43230403664157,0.508,0.014221078818134003,0.028603139439812922
fnc block 662,0.00663288519151254,2475.8562226583317,0.0032319630428573496,-0.0034009221486551904,0.028636425170200763
msnbc block 152,0.00354099686133093,4120.156116224698,0.0009036132385976394,-0.0026373836227332904,0.02865895049070764
msnbc block 613,0.0055598707301399,2705.0826399683065,0.002304251794645098,-0.0032556189354948015,0.028671318742317597
fnc block 629,0.00801026892577452,2260.570045677676,0.004448059813922331,-0.003562209111852189,0.028685127789692354
fnc block 783,0.00746856380890808,2417.121017228252,0.00402337111361415,-0.0034451926952939306,0.028689661890692827
fnc block 812,0.00415948590304271,3221.505642102255,0.0011713237631130065,-0.0029881621399297036,0.028765187826350052
msnbc block 664,0.00352704622545743,3389.9494071038976,0.0006130867625816761,-0.002913959462875754,0.0287846019644868
cnn block 704,0.004267277449942,3054.897696469271,0.0011971732536716266,-0.003070104196270374,0.028794059749550398
fnc block 166,0.00579614978797289,3224.026777831556,0.0028012991219529626,-0.002994850666019927,0.028916716943780292
cnn block 130,0.00118783159024796,6976.926800151927,0.003225134288256844,0.0020373026980088837,0.028958448307227158
msnbc block 150,0.00362039800995025,4074.8871697315944,0.0009540086264328947,-0.0026663893835173554,0.028970949622250608
msnbc block 59,0.00333985475942202,3478.5368811748067,0.00045281147633767667,-0.002887043283084343,0.02899367071295257
cnn block 718,0.00398824809603067,3159.5132901743887,0.0009528667853153759,-0.0030353813107152944,0.029110301136248098
msnbc block 384,0.00389515884247511,3250.065096640723,0.0008983446078483879,-0.002996814234626722,0.029188495185930807
msnbc block 643,0.00336469314879574,3479.799641204555,0.00046282783908047873,-0.0029018653097152612,0.029302774333728573
cnn block 550,0.00239602761931482,5180.842786436252,0.004774519348245406,0.002378491728930586,0.0293091824765133
fnc block 611,0.00593384373918632,2618.945785279566,0.0025883792180873863,-0.003345464521098934,0.029311589187044997
fnc block 41,0.00551729393584407,2704.10901529612,0.002223492574957307,-0.003293801360886763,0.029337223223901247
msnbc block 58,0.00336396767466111,3466.089315232014,0.00045281147633767667,-0.002911156198323433,0.02937451913609849
msnbc block 15,0.00424385943645944,3092.838755279469,0.0011536697309780038,-0.003090189705481436,0.029534359812503665
msnbc block 661,0.00375150263685657,3287.3434693241397,0.0007523415247155405,-0.0029991611121410293,0.02956954726218072
fnc block 96,0.00391499801301475,3213.1699650890882,0.006953327009768201,0.0030383289967534505,0.02966219567929135
msnbc block 145,0.00336514023840529,4226.06857674672,0.0007099547842089489,-0.002655185454196341,0.029793824865375226
cnn block 436,0.00332210110864745,3690.6633650489603,0.006166175471232026,0.002844074362584576,0.029852886435867813
msnbc block 20,0.00389357148158227,3228.3998854823117,0.0008508390772954067,-0.0030427324042868634,0.029889237950629765
cnn block 699,0.00414350380793867,3099.996829196316,0.001034727755747906,-0.0031087760521907636,0.02995988383809597
msnbc block 496,0.00465920348323271,3386.004294365718,0.0016754265185706958,-0.002983776964662014,0.030145342197249982
fnc block 127,0.0074093264302535,2802.264047373195,0.004126032792813199,-0.0032832936374403016,0.03020845437645682
fnc block 788,0.00466094276016532,3055.3901216103945,0.0015103720949267698,-0.00315057066523855,0.030328094187769324
fnc block 601,0.00731987394334866,2359.6399500095044,0.01090718193826898,0.0035873079949203203,0.030365684211358653
fnc block 671,0.00367813216469831,3319.8468827204124,0.0006465851028699678,-0.003031547061828342,0.030510314402122832
cnn block 634,0.00175382406540905,4815.964368009876,0.004272444278099053,0.002518620212690003,0.03054981845844288
fnc block 459,0.0109720543860037,2042.4535719261232,0.0071031078634969744,-0.0038689465225067252,0.030572971173678916
msnbc block 555,0.00513674731140344,3520.099544294717,0.002183996095840231,-0.002952751215563209,0.030690831789153574
fnc block 419,0.00824859260266522,2322.448530488513,0.01188960890806565,0.0036410163054004293,0.03078869955600523
msnbc block 55,0.00346068647897115,3417.477016948174,0.00045281147633767667,-0.0030078750026334734,0.030918980932698254
cnn block 622,0.00102823866725987,6275.937837232429,0.0032479426249921567,0.0022197039577322867,0.030922083320705958
msnbc block 622,0.00357470314894458,3370.232336619907,0.0005450547244815944,-0.003029648424462986,0.030934586034916205
poll day 3,0.490175621631021,141.44866367355837,0.5049666666666667,0.014791045035645656,0.03094543326888217
msnbc block 582,0.00530563539735509,2768.6787854924273,0.001961344626676313,-0.003344290770678777,0.030965680868011523
fnc block 292,0.00742588886961263,2339.702792033647,0.011068982683142234,0.003643093813529604,0.0310528455464561
fnc block 110,0.00613794432471904,3033.8126001034784,0.0029371000034920866,-0.0032008443212269535,0.031082636867010835
cnn block 688,0.00238134987129662,4084.098748119973,0.005142735952650467,0.002761386081353847,0.031142286600170765
fnc block 646,0.00392547825444516,3222.574019043423,0.0008149000800816789,-0.003110578174363481,0.031180648411073434
cnn block 702,0.00436992964139809,3018.959426946756,0.0011517791034389537,-0.003218150537959136,0.03126583182517715
msnbc block 425,0.00495995354002357,2990.0493331266584,0.0017227114585588407,-0.003237242081464729,0.031334928517236155
fnc block 658,0.00542102602193667,2736.9771231214454,0.002029212633389585,-0.003391813388547085,0.03148727431296718
msnbc block 603,0.00421934129220426,3103.1161659417494,0.0010288128575340046,-0.0031905284346702553,0.03158808316955521
fnc block 42,0.00482541786097056,2890.472043730996,0.001516460111765303,-0.003308957749205257,0.03164836050748744
poll day 8,0.496906833822322,141.4240624627021,0.5118666666666668,0.014959832844344823,0.03165022415783618
msnbc block 314,0.00373660165426782,3313.1793767063914,0.0006448388218355807,-0.003091762832432239,0.03167067308745938
fnc block 648,0.00375293774319066,3295.5347712209823,0.0006528169131207642,-0.003100120830069896,0.031672558037668
msnbc block 623,0.00367993993771318,3321.8682411272594,0.0005918098735311853,-0.0030881300641819945,0.031679153583636974
msnbc block 240,0.00388163004662236,3229.380792982474,0.000744606360545624,-0.0031370236860767363,0.031780070305389756
msnbc block 627,0.00395532581391913,3210.4400495365453,0.0008071080079642661,-0.0031482178059548636,0.03181955533760331
msnbc block 672,0.00356257297779098,3373.064529784717,0.000488167610576419,-0.003074405367214561,0.03188209921836687
msnbc block 617,0.00563249320282762,2687.685230274554,0.0021876277747219434,-0.0034448654281056764,0.03189502353101078
msnbc block 730,0.00410178854215184,3242.178414426079,0.0009623645358019876,-0.0031394240063498525,0.03195485563268229
msnbc block 585,0.00484535632183908,2896.5294986725253,0.0015221535018978504,-0.0033232028199412294,0.03198833615352164
fnc block 112,0.0060603521114218,3053.0529882135233,0.009299226694964144,0.003238874583542344,0.032027467920559674
msnbc block 57,0.00353110978698049,3383.3464110129194,0.00045281147633767667,-0.0030782983106428133,0.03206032157853859
cnn block 504,0.00397881980101187,3662.8389516841557,0.0010200710566613275,-0.0029587487443505428,0.03206520325801207
fnc block 39,0.00745269310336233,2328.9150535175645,0.0037376332434046573,-0.0037150598599576725,0.03214291647488894
cnn block 236,0.00186076926892173,4659.507100363985,0.004487570664222651,0.0026268013953009207,0.032150997708187565
msnbc block 330,0.00490679938332028,2892.9398733995204,0.0015674168693707695,-0.0033393825139495107,0.03226054833663016
cnn block 535,0.00213486595592132,5487.874594015397,0.00456318624181141,0.0024283202858900897,0.032360566400417144
cnn block 261,0.00203778554721162,4468.964871727506,0.004729517220362281,0.0026917316731506612,0.03237952478061652
msnbc block 61,0.00355903694324445,3370.0932224532658,0.00045281147633767667,-0.003106225466906773,0.03251680498432617
msnbc block 794,0.00350770191681399,3506.9155427996675,0.0004597688830774808,-0.0030479330337365093,0.03257887989535604
fnc block 328,0.00943638508222396,2090.8670774665334,0.005482015545762849,-0.003954369536461112,0.03269496884423033
fnc block 116,0.00605960460932908,3053.2401439018217,0.002783843586825405,-0.003275761022503675,0.03276313006494108
fnc block 111,0.00619116764920655,3020.8250217350123,0.002897404435736751,-0.0032937632134697986,0.032772556399937064
fnc block 458,0.0103856352028982,2098.7027094725895,0.006433076319931588,-0.003952558882966612,0.03278744841006434
cnn block 98,0.00128440914029245,6615.926467204897,0.0035130687738194172,0.002228659633526967,0.03286080237834937
msnbc block 807,0.00362035893737787,3452.116013209376,0.0005328161619105898,-0.00308754277546728,0.03290874713214357
fnc block 333,0.00492744493931089,2886.9028793340376,0.001549249918338507,-0.003378195020972383,0.03294591765777968
msnbc block 597,0.00378836806328019,3274.0417654830308,0.0006109557048712443,-0.003177412358408946,0.033054559655240026
cnn block 83,0.00144145198946898,5288.844696615537,0.003944071609967568,0.0025026196204985885,0.0331245894779816
cnn block 577,0.00142860363366704,5325.258161933062,0.0039246364696891006,0.0024960328360220606,0.033177316461305346
fnc block 670,0.00379706578523856,3267.6353163323824,0.0006082515845441162,-0.0031888142006944436,0.03322706737040201
msnbc block 636,0.00396163473378318,3207.8928707615487,0.0007404339263335708,-0.0032212008074496094,0.03328552834385791
msnbc block 534,0.00572502182112909,3357.2492104356547,0.0025739305354396964,-0.003151091285689394,0.03333539071223102
cnn block 222,0.00191397232417419,4594.412536109476,0.004609021536906779,0.002695049212732589,0.03337055181958368
msnbc block 579,0.00493253269064393,2870.944869102636,0.0015223802536782065,-0.0034101524369657236,0.0333866187911344
msnbc block 280,0.0055737849717263,2703.024851331458,0.0020547483701781736,-0.0035190366015481265,0.03347322883341521
msnbc block 249,0.00404064951372646,3176.8508928279907,0.007290931673762202,0.0032502821600357418,0.0335613142807679
cnn block 276,0.00427342247573894,3084.9878751395063,0.0009724848710769274,-0.0033009376046620126,0.03361461116578207
msnbc block 369,0.00503557071052118,2860.085687574465,0.0016054683496123004,-0.003430102360908879,0.033650630475969404
fnc block 204,0.00542189201305008,2728.752331742041,0.008934229369009474,0.003512337355959394,0.03366329053008522
msnbc block 154,0.00353486543791112,4123.715202559774,0.0006767073364250648,-0.002858158101486055,0.033686908801685275
fnc block 277,0.0168114964071413,1565.2720993956714,0.02146030148627892,0.0046488050791376224,0.0338277037046667
msnbc block 799,0.00410038173443752,3244.544178767038,0.0008692840209547558,-0.003231097713482764,0.03387301667834524
msnbc block 156,0.00345352933319977,4171.822369545826,0.0006037001905910645,-0.0028498291426087056,0.03388156443430493
msnbc block 377,0.00542612238922506,2755.7756260124984,0.0019086960541222849,-0.0035174263351027755,0.034095249771444035
fnc block 223,0.00779989931554409,2282.6413031162456,0.011665558100604845,0.0038656587850607552,0.03411023451292415
msnbc block 641,0.003715233216766,3312.152462279831,0.0005028319055880472,-0.003212401311177953,0.03417983081147848
msnbc block 346,0.00542155484974346,2755.113044309562,0.001886631790940323,-0.003534923058803137,0.034427013807852874
msnbc block 281,0.00523562165098649,2788.4777658148055,0.0017202251324867225,-0.003515396518499767,0.03446004359419595
msnbc block 797,0.00381229924630129,3364.414846302716,0.0006073382257179429,-0.003204961020583347,0.03455851279053549
fnc block 407,0.00579823203169214,2768.2366751877225,0.002263656343831053,-0.0035345756878610865,0.034584204448070824
msnbc block 335,0.00423825910336727,3111.7089437370864,0.000900235961790749,-0.0033380231415765208,0.03467190104753013
msnbc block 806,0.00365385689029497,3436.313128862534,0.00047714936849810855,-0.0031767075217968618,0.03467745318391907
fnc block 360,0.00456667725384803,3000.6450498724744,0.0011658952561598506,-0.0034007819976881798,0.03470341479442735
msnbc block 798,0.00369552386712571,3416.9574727040126,0.0005082221919605383,-0.0031873016751651716,0.034712501826195445
msnbc block 624,0.00379878664293836,3269.68730201786,0.0005351806467363775,-0.003263605996201982,0.03482584521690379
msnbc block 464,0.00577748834743423,2807.301871297408,0.002252676403082081,-0.0035248119443521487,0.03487875851456643
msnbc block 666,0.00384445418306965,3247.51097127392,0.0005606922113771366,-0.0032837619716925134,0.035018211804431924
msnbc block 202,0.00386176748935322,3230.770687290111,0.0005637939630683193,-0.003297973526284901,0.03513989537766816
fnc block 645,0.00470234669753238,2945.5153623497235,0.001248283319940194,-0.0034540633775921865,0.03514162954761567
msnbc block 243,0.00404883146620707,3173.652386442644,0.007377695191646823,0.003328863725439753,0.03516830115006076
cnn block 683,0.00160446575480745,4973.631176343536,0.004265800049884765,0.0026613342950773146,0.03522673867739279
cnn block 275,0.00422603081709756,3102.1637000862806,0.0008554686193874731,-0.003370562197710087,0.03524271866367329
fnc block 479,0.00691753385318872,2567.037108991625,0.0032108271022423807,-0.0037067067509463395,0.03527025543007335
msnbc block 731,0.00413513437354448,3229.1335090102575,0.000828493132133698,-0.0033066412414107815,0.035306946341761195
fnc block 749,0.00750806463552872,2408.518871031383,0.011340998514004531,0.0038329338784758114,0.03538447106976781
fnc block 144,0.00369484000554093,3960.8601259766183,0.0007044393720497365,-0.002990400633491194,0.0354199756302481
msnbc block 350,0.00497174493036892,2876.3964621225514,0.0014586949444650855,-0.0035130499859038346,0.035499105050443264
msnbc block 736,0.00382371518397764,3357.5319411472797,0.000569365074974515,-0.003254350109003125,0.0355589312589659
msnbc block 279,0.00575303874361064,2660.8208836822364,0.002093018678779883,-0.0036600200648307575,0.03564368303742458
fnc block 37,0.0074927673786795,2322.725616306825,0.0035724268127859957,-0.003920340565893504,0.035698132942237906
fnc block 36,0.00592548067097031,2609.8443725547495,0.002226903104023576,-0.003698577566946734,0.03570130350695828
cnn block 753,0.00240020450181599,4248.887667591135,0.005299298593964298,0.0028990940921483077,0.03571082398731762
msnbc block 602,0.00426178036482278,3087.692795259584,0.007665025205759029,0.003403244840936249,0.03576189091296391
msnbc block 668,0.00376422218920993,3281.8056456726085,0.0004619622617359289,-0.0033022599274740013,0.03578783008455313
cnn block 321,0.00168357649765074,4930.82855811334,0.004380287927849591,0.0026967114301988506,0.03585823049502451
msnbc block 565,0.0050285935600019,3557.559508808616,0.001852129730781684,-0.0031764638292202164,0.03589549958482458
msnbc block 665,0.00381129416425264,3261.553512997051,0.0004919981166149165,-0.0033192960476377234,0.035934903762004936
cnn block 579,0.0014246646891608,5332.604258971929,0.004020830516413753,0.0025961658272529533,0.03594216332984224
msnbc block 759,0.00369826497328059,3425.1775797627006,0.006941742600893202,0.0032434776276126123,0.03603337205404991
msnbc block 803,0.00392597724946497,3315.537343440422,0.0006246373156159654,-0.0033013399338490046,0.036135528787570426
msnbc block 810,0.00375118963431655,3391.6044965569586,0.00048512861651645153,-0.0032660610178000984,0.036178769411840984
fnc block 693,0.00196243451269369,4497.996228919867,0.00479913607855003,0.00283670156585634,0.03619481688483233
msnbc block 444,0.00966803636363636,2170.3447997986427,0.0055832073742538985,-0.004084828989382462,0.0362139997534142
msnbc block 809,0.00374821298967154,3392.94588242407,0.0004780832562970595,-0.0032701297333744806,0.036283309849482824
cnn block 287,0.00434330024446255,3060.1780069263327,0.0008950098011481011,-0.0034482904433144486,0.036387679991450185
fnc block 654,0.00623778677362648,2552.5546443126486,0.010015236935068894,0.003777450161442414,0.036422733342653585
fnc block 83,0.0060207692116636,2593.7793432908124,0.009769104345811347,0.003748335134147747,0.03644264199448143
cnn block 36,0.00119111288352733,5807.219136240397,0.003704572544103075,0.0025134596605757447,0.03668698764393713
msnbc block 414,0.00474108331066993,3057.9515904702293,0.001276475481469168,-0.003464607829200762,0.03670614457611756
fnc block 72,0.00382030016386117,3253.2419328056753,0.0004586107607728655,-0.0033616894030883042,0.03676474277805164
msnbc block 551,0.00411363041241934,3957.381137243733,0.0010629913078383446,-0.0030506391045809957,0.036828967646143324
msnbc block 17,0.00463426588823195,2960.2777033013604,0.0011051627336141029,-0.003529103154617847,0.036868983139712985
